年度,29,30,1,2,3
報告件数,"224,965","235,102","238,904","239,503","246,433"
未報告件数,"109,257","104,297","107,316","116,148","116,050"
点検が必要な建物数,"334,222","339,399","346,220","355,651","362,483"
報告率（％）,67.3,69.3,69,67.3,68
