階層コード,地域コード,地域,人口総数／平成21年5月１日,人口総数／平成21年4月１日,人口総数／平成20年5月１日,前月との比較／増減数,前月との比較／増減率（％）,前年同月との比較／増減数,前年同月との比較／増減率（％）
0,13000,総数,12993453,12960883,12892168,32570,0.25,101285,0.79
1,13100,区部,8842344,8821028,8765731,21316,0.24,76613,0.87
1,13200,市部,4062801,4051981,4037818,10820,0.27,24983,0.62
1,13300,郡部,59737,59694,59818,43,0.07,-81,-0.14
1,13350,島部,28571,28180,28801,391,1.39,-230,-0.8
,,,,,,,,,
住民基本台帳による世帯と人口_平成21年5月,,,,,,,,,
＜参考＞前月及び前年同月との比較,,,,,,,,,
地域階層（0:総数　1:区部・市部・郡部・島部）,,,,,,,,,
