階層コード,地域コード,地域,人口総数／平成21年7月１日,人口総数／平成21年6月１日,人口総数／平成20年7月１日,前月との比較／増減数,前月との比較／増減率（％）,前年同月との比較／増減数,前年同月との比較／増減率（％）
0,13000,総数,13001032,12995215,12905355,5817,0.04,95677,0.74
1,13100,区部,8847551,8843425,8775528,4126,0.05,72023,0.82
1,13200,市部,4065062,4063448,4041197,1614,0.04,23865,0.59
1,13300,郡部,59845,59764,59811,81,0.14,34,0.06
1,13350,島部,28574,28578,28819,-4,-0.01,-245,-0.85
,,,,,,,,,
住民基本台帳による世帯と人口_平成21年7月,,,,,,,,,
＜参考＞前月及び前年同月との比較,,,,,,,,,
地域階層（0:総数　1:区部・市部・郡部・島部）,,,,,,,,,
