階層コード,地域コード,地域,人口総数／平成21年3月１日,人口総数／平成21年2月１日,人口総数／平成20年3月１日,前月との比較／増減数,前月との比較／増減率（％）,前年同月との比較／増減数,前年同月との比較／増減率（％）
0,13000,総数,12927373,12928457,12828857,-1084,-0.01,98516,0.77
1,13100,区部,8793048,8793383,8718453,-335,0,74595,0.86
1,13200,市部,4045997,4046705,4021591,-708,-0.02,24406,0.61
1,13300,郡部,59648,59663,59875,-15,-0.03,-227,-0.38
1,13350,島部,28680,28706,28938,-26,-0.09,-258,-0.89
,,,,,,,,,
住民基本台帳による世帯と人口_平成21年3月,,,,,,,,,
＜参考＞前月及び前年同月との比較,,,,,,,,,
地域階層（0:総数　1:区部・市部・郡部・島部）,,,,,,,,,
