階層コード,地域コード,地域,人口総数／平成21年8月１日,人口総数／平成21年7月１日,人口総数／平成20年8月１日,前月との比較／増減数,前月との比較／増減率（％）,前年同月との比較／増減数,前年同月との比較／増減率（％）
0,13000,総数,13003742,13001032,12910898,2710,0.02,92844,0.72
1,13100,区部,8849159,8847551,8779636,1608,0.02,69523,0.79
1,13200,市部,4066169,4065062,4042674,1107,0.03,23495,0.58
1,13300,郡部,59841,59845,59776,-4,-0.01,65,0.11
1,13350,島部,28573,28574,28812,-1,0,-239,-0.83
,,,,,,,,,
住民基本台帳による世帯と人口_平成21年8月,,,,,,,,,
＜参考＞前月及び前年同月との比較,,,,,,,,,
地域階層（0:総数　1:区部・市部・郡部・島部）,,,,,,,,,
