階層コード,地域コード,地域,人口総数／平成21年4月１日,人口総数／平成21年3月１日,人口総数／平成20年4月１日,前月との比較／増減数,前月との比較／増減率（％）,前年同月との比較／増減数,前年同月との比較／増減率（％）
0,13000,総数,12960883,12927373,12857373,33510,0.26,103510,0.81
1,13100,区部,8821028,8793048,8742506,27980,0.32,78522,0.9
1,13200,市部,4051981,4045997,4026638,5984,0.15,25343,0.63
1,13300,郡部,59694,59648,59797,46,0.08,-103,-0.17
1,13350,島部,28180,28680,28432,-500,-1.74,-252,-0.89
,,,,,,,,,
住民基本台帳による世帯と人口_平成21年4月,,,,,,,,,
＜参考＞前月及び前年同月との比較,,,,,,,,,
地域階層（0:総数　1:区部・市部・郡部・島部）,,,,,,,,,
