階層コード,地域コード,地域,人口総数／平成21年6月１日,人口総数／平成21年5月１日,人口総数／平成20年6月１日,前月との比較／増減数,前月との比較／増減率（％）,前年同月との比較／増減数,前年同月との比較／増減率（％）
0,13000,総数,12995215,12993453,12898881,1762,0.01,96334,0.75
1,13100,区部,8843425,8842344,8770562,1081,0.01,72863,0.83
1,13200,市部,4063448,4062801,4039655,647,0.02,23793,0.59
1,13300,郡部,59764,59737,59850,27,0.05,-86,-0.14
1,13350,島部,28578,28571,28814,7,0.02,-236,-0.82
,,,,,,,,,
住民基本台帳による世帯と人口_平成21年6月,,,,,,,,,
＜参考＞前月及び前年同月との比較,,,,,,,,,
地域階層（0:総数　1:区部・市部・郡部・島部）,,,,,,,,,
