"年月日時［西暦]","地区","二酸化硫黄[ppb]","一酸化窒素[ppb]","二酸化窒素[ppb]","窒素酸化物[ppb]","オキシダント[ppb]","一酸化炭素[0.1ppm]","ノンメタン炭化水素(非メタン9[0.01ppmC]","メタン[0.01ppmC]","浮遊粒子状物質[μg/立方メートル]","PM2.5[μg/m3]","風速[0.1m/s]","風向","温度[0.1℃]","湿度[%]","THC[0.01ppmC]"
2014120101,"一の橋",1,9997,9997,9997,6,5,25,209,4,10,4,"E",143,84,234
2014120102,"一の橋",1,7,31,38,4,5,28,212,3,15,3,"E",138,87,240
2014120103,"一の橋",1,10,28,38,4,4,21,204,2,11,2,"ENE",134,87,225
2014120104,"一の橋",1,8,23,31,6,3,18,202,0,4,2,"S",134,87,220
2014120105,"一の橋",1,8,22,30,6,3,18,200,0,3,4,"E",133,87,218
2014120106,"一の橋",1,12,24,36,4,3,19,201,0,4,3,"ENE",134,87,220
2014120107,"一の橋",1,26,27,53,2,4,18,200,0,4,6,"W",138,86,218
2014120108,"一の橋",1,39,30,69,1,5,20,200,0,12,2,"W",141,86,220
2014120109,"一の橋",1,69,35,104,1,6,28,204,1,13,5,"E",140,86,232
2014120110,"一の橋",1,106,40,146,1,7,35,208,2,17,4,"E",143,87,243
2014120111,"一の橋",1,106,42,148,0,8,39,210,2,8,5,"ENE",137,86,249
2014120112,"一の橋",1,100,43,143,1,7,38,206,0,8,5,"N",143,85,244
2014120113,"一の橋",1,97,44,141,1,8,46,208,0,8,5,"W",153,83,254
2014120114,"一の橋",9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,4,"WSW",165,78,9998
2014120115,"一の橋",1,71,42,113,1,7,48,204,0,16,5,"ENE",148,85,252
2014120116,"一の橋",1,59,39,98,1,7,35,200,0,12,8,"ENE",145,84,235
2014120117,"一の橋",1,27,37,64,5,5,30,197,1,9,4,"ENE",152,79,227
2014120118,"一の橋",1,48,43,91,1,9,40,203,0,4,7,"WSW",156,78,243
2014120119,"一の橋",1,52,43,95,0,10,55,210,0,9,3,"ESE",152,79,265
2014120120,"一の橋",1,45,42,87,0,10,53,213,2,14,7,"WSW",150,80,266
2014120121,"一の橋",1,57,40,97,0,12,65,217,0,17,2,"S",148,82,282
