市区町村コード,都道府県名,市区町村名,年度,訪問通所サービス,短期入所サービス,地域密着型サービス,その他サービス,居宅介護サービス費小計,居宅介護(予防）サービス計画費,施設介護サービス費,高額介護サービス費,高額医療合算介護サービス費,福祉用具購入費,住宅改修費,特定入所者介護サービス費,総額
131105,東京都,目黒区,2011,"5,214,837,585 ","372,133,262 ","450,298,923 ","2,482,080,739 ","8,519,350,509 ","697,048,081 ","4,299,706,096 ","241,185,330 ","46,574,714 ","32,478,847 ","90,957,660 ","333,673,190 ","14,260,974,427 "
131105,東京都,目黒区,2012,"5,697,693,071 ","369,211,888 ","533,559,622 ","2,613,935,823 ","9,214,402,416 ","767,975,424 ","4,344,822,128 ","260,585,840 ","69,177,635 ","28,852,395 ","89,877,086 ","337,437,647 ","15,113,128,559 "
131105,東京都,目黒区,2013,"5,989,170,041 ","389,896,218 ","716,891,380 ","2,758,265,803 ","9,854,223,442 ","811,864,747 ","4,483,347,827 ","279,589,100 ","20,869,487 ","30,480,268 ","90,646,802 ","353,381,608 ","15,924,403,281 "
131105,東京都,目黒区,2014,"6,351,877,527 ","391,655,179 ","863,555,201 ","2,942,136,530 ","10,549,224,437 ","867,810,338 ","4,405,930,749 ","292,202,122 ","68,384,115 ","29,251,885 ","87,334,589 ","343,463,027 ","16,643,601,262 "
131105,東京都,目黒区,2015,"6,439,343,962 ","354,862,404 ","922,069,268 ","3,011,057,081 ","10,727,334,730 ","916,827,298 ","4,244,983,917 ","354,191,225 ","71,621,816 ","28,187,833 ","84,388,489 ","348,628,205 ","16,776,161,498 "
131105,東京都,目黒区,2016,"5,648,363,953 ","338,723,543 ","1,672,976,672 ","3,021,656,058 ","10,681,720,226 ","921,952,503 ","4,198,914,596 ","451,108,868 ","73,702,002 ","28,647,947 ","69,994,859 ","333,284,425 ","16,759,325,426 "
131105,東京都,目黒区,2017,"5,623,545,699 ","351,141,353 ","1,842,684,440 ","3,250,036,509 ","11,067,408,001 ","917,892,199 ","4,213,959,183 ","455,149,426 ","105,884,535 ","29,778,967 ","66,654,576 ","312,057,540 ","17,168,784,427 "
131105,東京都,目黒区,2018,"5,708,097,462 ","364,303,807 ","1,917,380,225 ","3,391,410,701 ","11,381,194,213 ","955,267,411 ","4,093,454,568 ","527,954,517 ","105,164,136 ","27,297,252 ","66,874,279 ","299,412,957 ","17,456,619,334 "
131105,東京都,目黒区,2019,"5,722,106,265 ","313,276,578 ","2,074,287,679 ","3,479,776,553 ","11,589,447,075 ","975,988,867 ","4,158,565,660 ","656,377,283 ","119,563,790 ","26,152,616 ","62,051,827 ","290,811,070 ","17,878,960,207 "
