事業所規模,産業,和暦年,西暦年,年平均・月,前月末労働者数／計(人),前月末労働者数／男(人),前月末労働者数／女(人),本月中の増加労働者数／計(人),本月中の増加労働者数／男(人),本月中の増加労働者数／女(人),本月中の減少労働者数／計(人),本月中の減少労働者数／男(人),本月中の減少労働者数／女(人),本月末労働者数／計(人),本月末労働者数／男(人),本月末労働者数／女(人),パートタイム労働者比率／計(％),パートタイム労働者比率／男(％),パートタイム労働者比率／女(％)
５人以上,"L 学術研究,専門・技術サービス業",平成27,2015,年平均,386206,261263,124943,6921,4485,2436,5255,3290,1965,387872,262458,125414,6.9,2.4,16.2
５人以上,"L 学術研究,専門・技術サービス業",平成28,2016,年平均,400454,272732,127722,6413,3670,2743,5644,3690,1954,401223,272712,128511,7,3,15.6
５人以上,"L 学術研究,専門・技術サービス業",平成29,2017,年平均,406615,279469,127146,5944,3612,2332,5787,3676,2111,406772,279405,127367,8.4,3.8,18.6
５人以上,"L 学術研究,専門・技術サービス業",平成30,2018,年平均,387209,256205,131004,5970,3540,2430,5565,3417,2148,387614,256328,131286,8.6,4,17.6
５人以上,"L 学術研究,専門・技術サービス業",平成31・令和元,2019,年平均,391025,255318,135707,6102,3386,2715,5749,3549,2200,391378,255155,136222,7.8,3.8,15.3
５人以上,"L 学術研究,専門・技術サービス業",平成31,2019,1月,389788,257843,131945,4830,2663,2167,8713,5132,3581,385905,255374,130531,6.7,3.2,13.6
５人以上,"L 学術研究,専門・技術サービス業",平成31,2019,2月,385905,252273,133632,3506,1725,1781,3850,2120,1730,385561,251878,133683,6.9,3.3,13.7
５人以上,"L 学術研究,専門・技術サービス業",平成31,2019,3月,385561,252224,133337,4542,2540,2002,5605,3748,1857,384498,251016,133482,7.2,3,15
５人以上,"L 学術研究,専門・技術サービス業",平成31,2019,4月,384498,252055,132443,16862,9635,7227,10189,7181,3008,391171,254509,136662,6.7,3.2,13
５人以上,"L 学術研究,専門・技術サービス業",令和元,2019,5月,391171,254286,136885,6141,3345,2796,4230,2843,1387,393082,254788,138294,7.3,3.4,14.5
５人以上,"L 学術研究,専門・技術サービス業",令和元,2019,6月,393082,253752,139330,3686,2442,1244,4902,2920,1982,391866,253274,138592,7.6,3,16
５人以上,"L 学術研究,専門・技術サービス業",令和元,2019,7月,391866,255080,136786,4854,2986,1868,4354,2796,1558,392366,255270,137096,8.8,4.1,17.4
５人以上,"L 学術研究,専門・技術サービス業",令和元,2019,8月,392366,256339,136027,5681,3627,2054,5168,2938,2230,392879,257028,135851,9.2,4.7,17.8
５人以上,"L 学術研究,専門・技術サービス業",令和元,2019,9月,392879,256440,136439,4571,2328,2243,3871,2391,1480,393579,256377,137202,8.8,4.7,16.4
５人以上,"L 学術研究,専門・技術サービス業",令和元,2019,10月,393579,256913,136666,9456,4437,5019,5840,3956,1884,397195,257394,139801,8.1,4.3,15.1
５人以上,"L 学術研究,専門・技術サービス業",令和元,2019,11月,397195,259629,137566,5222,2488,2734,8011,3972,4039,394406,258145,136261,8.3,4.5,15.5
５人以上,"L 学術研究,専門・技術サービス業",令和元,2019,12月,394406,256978,137428,3867,2419,1448,4260,2592,1668,394013,256805,137208,8.3,4.5,15.6
５人以上,"M 宿泊業,飲食サービス業",平成26,2014,年平均,635105,284964,350141,27123,12163,14960,25486,11382,14104,636742,285745,350997,69.2,55.6,80.3
５人以上,"M 宿泊業,飲食サービス業",平成27,2015,年平均,620845,290071,330775,26872,12924,13949,26417,12318,14098,621300,290677,330626,72.7,58.9,84.9
５人以上,"M 宿泊業,飲食サービス業",平成28,2016,年平均,632937,282392,350546,30858,13823,17035,29669,14517,15152,634126,281698,352429,75.7,63.2,85.7
５人以上,"M 宿泊業,飲食サービス業",平成29,2017,年平均,647068,288228,358841,31010,13935,17076,30291,12770,17521,647787,289393,358396,76.1,63.8,86
５人以上,"M 宿泊業,飲食サービス業",平成30,2018,年平均,687519,305000,382519,32937,14832,18105,32708,14944,17764,687748,304888,382860,78.2,66.8,87.4
５人以上,"M 宿泊業,飲食サービス業",平成31・令和元,2019,年平均,691999,310680,381319,37266,17243,20023,37230,17483,19747,692035,310440,381595,79.5,69.2,87.9
５人以上,"M 宿泊業,飲食サービス業",平成31,2019,1月,697863,310512,387351,32976,16912,16064,36002,16154,19848,694837,311270,383567,80.3,70.5,88.2
５人以上,"M 宿泊業,飲食サービス業",平成31,2019,2月,694837,304662,390175,36238,19267,16971,35988,19201,16787,695087,304728,390359,80.3,69.9,88.4
５人以上,"M 宿泊業,飲食サービス業",平成31,2019,3月,695087,308001,387086,33151,13198,19953,44416,23667,20749,683822,297532,386290,80.4,69.8,88.6
５人以上,"M 宿泊業,飲食サービス業",平成31,2019,4月,683822,297328,386494,44555,18782,25773,54355,22160,32195,674022,293950,380072,80.3,70.2,88.1
５人以上,"M 宿泊業,飲食サービス業",令和元,2019,5月,674022,297370,376652,38531,15527,23004,36920,17302,19618,675633,295595,380038,80.1,69.6,88.4
５人以上,"M 宿泊業,飲食サービス業",令和元,2019,6月,675633,291866,383767,47215,21119,26096,29730,14578,15152,693118,298407,394711,80,69.3,88
５人以上,"M 宿泊業,飲食サービス業",令和元,2019,7月,700710,320275,380435,34118,15721,18397,31883,14830,17053,702945,321166,381779,79.4,68.8,88.3
５人以上,"M 宿泊業,飲食サービス業",令和元,2019,8月,702945,316808,386137,36438,18256,18182,39134,18313,20821,700249,316751,383498,78.6,67.8,87.5
５人以上,"M 宿泊業,飲食サービス業",令和元,2019,9月,692932,320020,372912,33543,16098,17445,33320,16548,16772,693155,319570,373585,79,69.1,87.5
５人以上,"M 宿泊業,飲食サービス業",令和元,2019,10月,700472,317880,382592,34303,16953,17350,43203,18837,24366,691572,315996,375576,78.4,67.6,87.5
５人以上,"M 宿泊業,飲食サービス業",令和元,2019,11月,691572,322629,368943,43818,21942,21876,33884,14834,19050,701506,329737,371769,79.6,70,88.1
５人以上,"M 宿泊業,飲食サービス業",令和元,2019,12月,694093,320810,373283,32302,13138,19164,27930,13377,14553,698465,320571,377894,77.9,67.7,86.6
５人以上,"N 生活関連サービス業,娯楽業",平成26,2014,年平均,222510,105401,117109,5759,2385,3374,5207,2204,3003,223062,105582,117480,36.5,28.9,43.3
５人以上,"N 生活関連サービス業,娯楽業",平成27,2015,年平均,221337,99589,121749,6142,2452,3690,6170,2618,3552,221309,99423,121887,41.7,30.8,50.6
５人以上,"N 生活関連サービス業,娯楽業",平成28,2016,年平均,226966,102426,124540,7947,3508,4439,7490,3069,4420,227423,102865,124559,45.3,35.8,53.1
５人以上,"N 生活関連サービス業,娯楽業",平成29,2017,年平均,233848,103319,130529,8438,3490,4948,7825,3562,4263,234461,103247,131214,46.6,37.9,53.5
５人以上,"N 生活関連サービス業,娯楽業",平成30,2018,年平均,238096,111900,126197,7250,3211,4039,7758,3477,4280,237588,111634,125956,47,39.1,54
５人以上,"N 生活関連サービス業,娯楽業",平成31・令和元,2019,年平均,242575,103203,139372,7660,3189,4471,6666,2671,3995,243569,103721,139848,43.4,36.7,48.4
５人以上,"N 生活関連サービス業,娯楽業",平成31,2019,1月,238206,103397,134809,5075,1795,3280,7435,2751,4684,235846,102441,133405,39.9,32.8,45.4
５人以上,"N 生活関連サービス業,娯楽業",平成31,2019,2月,235846,103830,132016,6802,2774,4028,4528,1763,2765,238120,104841,133279,41.4,34.2,47.1
５人以上,"N 生活関連サービス業,娯楽業",平成31,2019,3月,238120,104085,134035,6043,2829,3214,8545,2879,5666,235618,104035,131583,43.7,36.2,49.5
５人以上,"N 生活関連サービス業,娯楽業",平成31,2019,4月,235618,104265,131353,12776,4600,8176,9662,3890,5772,238732,104975,133757,41.6,34.8,46.9
５人以上,"N 生活関連サービス業,娯楽業",令和元,2019,5月,238732,103918,134814,10369,3829,6540,7762,2513,5249,241339,105234,136105,41.8,34.8,47.3
５人以上,"N 生活関連サービス業,娯楽業",令和元,2019,6月,241339,106555,134784,8145,3617,4528,6112,3225,2887,243372,106947,136425,44.6,36.3,51.2
５人以上,"N 生活関連サービス業,娯楽業",令和元,2019,7月,243372,100837,142535,7632,4886,2746,6420,2025,4395,244584,103698,140886,43,37.1,47.3
５人以上,"N 生活関連サービス業,娯楽業",令和元,2019,8月,244584,100481,144103,7345,2388,4957,4539,2042,2497,247390,100827,146563,44.1,38.6,48
５人以上,"N 生活関連サービス業,娯楽業",令和元,2019,9月,247390,100885,146505,9381,3942,5439,6902,3960,2942,249869,100867,149002,44.4,38.9,48.2
５人以上,"N 生活関連サービス業,娯楽業",令和元,2019,10月,249869,100606,149263,4878,1894,2984,5810,2035,3775,248937,100465,148472,43,37.9,46.4
５人以上,"N 生活関連サービス業,娯楽業",令和元,2019,11月,248937,104449,144488,7974,3191,4783,8028,3037,4991,248883,104603,144280,48.5,42,53.1
５人以上,"N 生活関連サービス業,娯楽業",令和元,2019,12月,248883,105126,143757,5503,2522,2981,4248,1929,2319,250138,105719,144419,44.6,37.2,50
５人以上,"O 教育,学習支援業",平成26,2014,年平均,412261,216954,195307,13832,7495,6336,13405,7316,6089,412688,217133,195554,31.9,26.3,38.1
５人以上,"O 教育,学習支援業",平成27,2015,年平均,418458,198590,219869,15228,6465,8763,15067,6965,8101,418619,198090,220531,37.5,33.6,41.1
５人以上,"O 教育,学習支援業",平成28,2016,年平均,421860,199082,222777,14690,6778,7913,13585,6236,7349,422965,199624,223341,34.5,30.1,38.4
５人以上,"O 教育,学習支援業",平成29,2017,年平均,431371,202982,228389,15744,7525,8220,15407,7273,8135,431708,203234,228474,36.6,31.4,41.2
５人以上,"O 教育,学習支援業",平成30,2018,年平均,419508,191626,227882,11837,4997,6840,11830,5239,6592,419515,191384,228130,37.7,31.5,42.9
５人以上,"O 教育,学習支援業",平成31・令和元,2019,年平均,416207,202512,213695,15684,6978,8707,16351,7397,8955,415540,202093,213447,40.4,33,47.3
５人以上,"O 教育,学習支援業",平成31,2019,1月,424735,203503,221232,7620,3348,4272,10662,4891,5771,421693,201960,219733,41.1,35,46.7
５人以上,"O 教育,学習支援業",平成31,2019,2月,421693,205023,216670,8371,4300,4071,13399,5792,7607,416665,203531,213134,40.4,35,45.5
５人以上,"O 教育,学習支援業",平成31,2019,3月,416665,204715,211950,8618,4269,4349,26755,16645,10110,398528,192339,206189,36.5,29.8,42.8
５人以上,"O 教育,学習支援業",平成31,2019,4月,398528,189958,208570,53482,26527,26955,46735,22326,24409,405275,194159,211116,37.1,30.4,43.3
５人以上,"O 教育,学習支援業",令和元,2019,5月,405275,189849,215426,24450,9239,15211,9908,4343,5565,419817,194745,225072,40.3,32.6,46.9
５人以上,"O 教育,学習支援業",令和元,2019,6月,419817,200687,219130,11450,4698,6752,8925,3983,4942,422342,201402,220940,42.9,34.4,50.6
５人以上,"O 教育,学習支援業",令和元,2019,7月,422342,206800,215542,10015,4576,5439,13747,5111,8636,418610,206265,212345,40.3,32,48.3
５人以上,"O 教育,学習支援業",令和元,2019,8月,418610,211386,207224,9396,3258,6138,14415,5143,9272,413591,209501,204090,39.1,30.5,47.9
５人以上,"O 教育,学習支援業",令和元,2019,9月,413591,207952,205639,14514,5190,9324,12244,5835,6409,415861,207307,208554,39.1,30.3,47.8
５人以上,"O 教育,学習支援業",令和元,2019,10月,415861,198581,217280,19905,9213,10692,16908,6610,10298,418858,201184,217674,44.7,36.7,52
５人以上,"O 教育,学習支援業",令和元,2019,11月,418858,204518,214340,11038,4995,6043,11391,4026,7365,418505,205487,213018,42.5,35.6,49.1
５人以上,"O 教育,学習支援業",令和元,2019,12月,418505,207171,211334,9354,4121,5233,11124,4054,7070,416735,207238,209497,40.2,33.5,46.8
５人以上,"P 医療,福祉",平成26,2014,年平均,559292,159211,400082,11460,3273,8188,10530,3179,7351,560222,159305,400919,32.6,24.7,35.8
５人以上,"P 医療,福祉",平成27,2015,年平均,570501,147239,423263,14515,4031,10484,13787,3877,9910,571229,147393,423837,34.7,25.3,38
５人以上,"P 医療,福祉",平成28,2016,年平均,583010,144688,438322,14636,3802,10833,13024,3700,9324,584622,144790,439831,34.2,22.2,38.2
５人以上,"P 医療,福祉",平成29,2017,年平均,596908,151321,445588,14043,4085,9958,13195,3828,9367,597756,151578,446179,33.6,19.5,38.4
５人以上,"P 医療,福祉",平成30,2018,年平均,741952,208395,533557,17097,4932,12165,16599,4855,11744,742450,208472,533978,35.7,24.2,40.2
５人以上,"P 医療,福祉",平成31・令和元,2019,年平均,777778,202407,575370,19074,5396,13678,18421,4849,13572,778431,202954,575476,38.1,29.3,41.2
５人以上,"P 医療,福祉",平成31,2019,1月,761998,199225,562773,14411,4278,10133,17399,4881,12518,759010,198622,560388,40.4,30.5,44
５人以上,"P 医療,福祉",平成31,2019,2月,759010,199328,559682,11533,2146,9387,10659,1510,9149,759884,199964,559920,40.4,31.5,43.6
５人以上,"P 医療,福祉",平成31,2019,3月,759884,201975,557909,14081,4509,9572,20363,5596,14767,753602,200888,552714,40.2,30.9,43.6
５人以上,"P 医療,福祉",平成31,2019,4月,753602,197097,556505,62552,16197,46355,44596,11789,32807,771558,201505,570053,39.3,30.9,42.2
５人以上,"P 医療,福祉",令和元,2019,5月,771558,199680,571878,20700,5724,14976,23116,6922,16194,769142,198482,570660,38.8,29.7,42
５人以上,"P 医療,福祉",令和元,2019,6月,789134,203264,585870,16798,5238,11560,13154,3472,9682,792778,205030,587748,37.8,28.6,41.1
５人以上,"P 医療,福祉",令和元,2019,7月,792778,206557,586221,15658,6114,9544,17571,6498,11073,790865,206173,584692,36.6,29,39.3
５人以上,"P 医療,福祉",令和元,2019,8月,790864,201735,589129,13342,3860,9482,15741,3748,11993,788465,201847,586618,36.1,27.5,39.1
５人以上,"P 医療,福祉",令和元,2019,9月,788465,205792,582673,15709,5043,10666,16507,2996,13511,787667,207839,579828,36.6,28.9,39.4
５人以上,"P 医療,福祉",令和元,2019,10月,787667,205618,582049,14860,3905,10955,14925,4815,10110,787602,204708,582894,36.8,27.7,40
５人以上,"P 医療,福祉",令和元,2019,11月,787602,203514,584088,15852,4247,11605,12682,2803,9879,790772,204958,585814,36.8,28.4,39.7
５人以上,"P 医療,福祉",令和元,2019,12月,790772,205104,585668,13389,3488,9901,14342,3160,11182,789819,205432,584387,36.9,27.8,40.1
５人以上,Q 複合サービス事業,平成26,2014,年平均,20002,10503,9499,318,174,144,363,191,171,19957,10486,9472,23.7,10.3,38.6
５人以上,Q 複合サービス事業,平成27,2015,年平均,20653,10958,9696,464,221,243,375,185,189,20742,10994,9750,16.9,6.1,29
５人以上,Q 複合サービス事業,平成28,2016,年平均,20821,10497,10324,418,171,247,398,216,183,20841,10452,10388,17.1,4.3,30
５人以上,Q 複合サービス事業,平成29,2017,年平均,20622,9190,11431,440,209,231,468,235,233,20594,9164,11429,21.2,5.2,34
５人以上,Q 複合サービス事業,平成30,2018,年平均,33951,20442,13509,756,352,404,760,411,349,33947,20383,13564,16.8,4.8,34.4
５人以上,Q 複合サービス事業,平成31・令和元,2019,年平均,38243,23838,14405,690,402,288,666,390,276,38267,23850,14417,20.9,9.6,39.6
５人以上,Q 複合サービス事業,平成31,2019,1月,37956,22729,15227,589,140,449,741,295,446,37804,22574,15230,22.1,8.9,41.7
５人以上,Q 複合サービス事業,平成31,2019,2月,37804,22522,15282,127,37,90,205,52,153,37726,22507,15219,22,8.9,41.3
５人以上,Q 複合サービス事業,平成31,2019,3月,37726,22774,14952,262,68,194,1019,608,411,36969,22234,14735,20.8,8.3,39.7
５人以上,Q 複合サービス事業,平成31,2019,4月,36969,22233,14736,5420,3691,1729,3749,2770,979,38640,23154,15486,19.7,8,37.2
５人以上,Q 複合サービス事業,令和元,2019,5月,38640,23041,15599,281,124,157,203,101,102,38718,23064,15654,19.7,8.3,36.4
５人以上,Q 複合サービス事業,令和元,2019,6月,38718,23236,15482,229,126,103,308,72,236,38639,23290,15349,22.8,11.7,39.5
５人以上,Q 複合サービス事業,令和元,2019,7月,38639,24968,13671,224,56,168,203,85,118,38660,24939,13721,21.7,10.5,42
５人以上,Q 複合サービス事業,令和元,2019,8月,38660,24824,13836,249,111,138,157,79,78,38752,24856,13896,21.9,11.1,41.3
５人以上,Q 複合サービス事業,令和元,2019,9月,38752,24915,13837,119,39,80,406,178,228,38465,24776,13689,17.8,7.5,36.4
５人以上,Q 複合サービス事業,令和元,2019,10月,38465,24694,13771,436,303,133,606,145,461,38295,24852,13443,21,11,39.5
５人以上,Q 複合サービス事業,令和元,2019,11月,38295,25112,13183,259,69,190,266,206,60,38288,24975,13313,20.6,10.3,39.9
５人以上,Q 複合サービス事業,令和元,2019,12月,38288,25008,13280,82,58,24,125,89,36,38245,24977,13268,20.6,10.3,40
５人以上,R サービス業（他に分類されないもの）,平成26,2014,年平均,762151,421813,340339,18798,8117,10681,17401,7835,9566,763548,422095,341454,25.7,13.5,40.8
５人以上,R サービス業（他に分類されないもの）,平成27,2015,年平均,786557,465244,321313,20889,10573,10316,20181,9979,10202,787265,465838,321427,23.6,16.9,33.4
５人以上,R サービス業（他に分類されないもの）,平成28,2016,年平均,791752,453313,338440,22376,10091,12285,21639,9224,12415,792489,454180,338310,27.4,18.2,39.8
５人以上,R サービス業（他に分類されないもの）,平成29,2017,年平均,804682,454230,350452,25179,11294,13885,22753,9981,12772,807108,455543,351565,28.3,20,39
５人以上,R サービス業（他に分類されないもの）,平成30,2018,年平均,964075,544527,419549,28755,13667,15088,27619,13027,14592,965211,545167,420045,29.2,19.7,41.5
５人以上,R サービス業（他に分類されないもの）,平成31・令和元,2019,年平均,982655,548191,434464,30605,14691,15915,28292,13804,14488,984968,549078,435891,27.1,17.4,39.3
５人以上,R サービス業（他に分類されないもの）,平成31,2019,1月,961984,548752,413232,25766,13760,12006,25254,12566,12688,962496,549946,412550,27.7,17.9,40.8
５人以上,R サービス業（他に分類されないもの）,平成31,2019,2月,962496,542703,419793,28524,11686,16838,26368,13362,13006,964652,541027,423625,28.2,18.1,41.1
５人以上,R サービス業（他に分類されないもの）,平成31,2019,3月,964652,544798,419854,33976,18688,15288,28911,15066,13845,969717,548420,421297,27.7,17.9,40.6
５人以上,R サービス業（他に分類されないもの）,平成31,2019,4月,969717,547836,421881,53947,28212,25735,45241,26879,18362,978423,549169,429254,27.8,17.8,40.6
５人以上,R サービス業（他に分類されないもの）,令和元,2019,5月,978423,549156,429267,32108,13368,18740,23990,11482,12508,986541,551042,435499,28.3,17.9,41.4
５人以上,R サービス業（他に分類されないもの）,令和元,2019,6月,986541,549122,437419,23372,11030,12342,24921,11000,13921,984992,549152,435840,27.4,17.4,40
５人以上,R サービス業（他に分類されないもの）,令和元,2019,7月,984992,548987,436005,30768,14683,16085,26569,11323,15246,989191,552347,436844,26.5,17.2,38.3
５人以上,R サービス業（他に分類されないもの）,令和元,2019,8月,989191,551698,437493,27556,14174,13382,24673,12031,12642,992074,553841,438233,25.5,16.6,36.8
５人以上,R サービス業（他に分類されないもの）,令和元,2019,9月,992074,549204,442870,28187,13392,14795,23024,11436,11588,997237,551160,446077,26.9,17.6,38.4
５人以上,R サービス業（他に分類されないもの）,令和元,2019,10月,997237,548571,448666,37559,15707,21852,32155,16339,15816,1002641,547939,454702,27.1,17.3,39
５人以上,R サービス業（他に分類されないもの）,令和元,2019,11月,1002641,547969,454672,25070,12329,12741,25797,11630,14167,1001914,548668,453246,25.6,16.3,36.9
５人以上,R サービス業（他に分類されないもの）,令和元,2019,12月,1001914,549493,452421,20430,9258,11172,32599,12528,20071,989745,546223,443522,26.1,16.5,37.9
,,,,,,,,,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）平成31年・令和元年年報,,,,,,,,,,,,,,,,,,,
第10－１表　産業、性別常用労働者数及びパートタイム労働者比率　（事業所規模５人以上）,,,,,,,,,,,,,,,,,,,
