規模,和暦年,西暦年,年平均・月・前年同月比,調査産業計,調査産業計／前年比・前年同月比（％）,建設業,製造業,電気・ガス・熱供給・水道業,情報通信業,運輸業，郵便業,卸売業，小売業,金融業，保険業,不動産業，物品賃貸業,学術研究，専門・技術サービス業,宿泊業，飲食サービス業,生活関連サービス業，娯楽業,教育，学習支援業,医療，福祉,複合サービス事業,サービス業（他に分類されないもの）
５人以上,令和元,2019,6月,97.6,-4.3,99.8,102,ｘ,97,98,100.6,98.4,99.7,100.3,86.6,89.5,104.9,98,99.9,95.7
５人以上,令和元,2019,7月,100.3,-0.1,102.8,102,ｘ,102.3,97.7,103,105,99,103,87.4,92.4,109.5,100.2,103.5,100.7
５人以上,令和元,2019,8月,94.9,-3,95.5,95.8,92.3,96.6,95.6,96.8,98.7,92.6,95.7,88.5,89.3,86.4,98.2,94.6,96.1
５人以上,令和元,2019,9月,94,-0.5,96,95.6,92.5,92.8,93.7,97.3,93.6,94.4,93.8,86.5,87,101.1,96.1,94.7,93.7
５人以上,令和元,2019,10月,96.9,-2.1,97.8,97.1,102.4,99,97.1,99.3,99.7,96.1,100.9,85.9,87.5,102.9,97.4,101.9,96.7
５人以上,令和元,2019,11月,97.6,-4.3,101.8,100.6,95.9,98.4,97.2,100.5,99.3,97.3,98.8,86.9,84.2,105.8,99,99,96.9
５人以上,令和元,2019,12月,96.4,0.5,98.3,99.7,93,98.1,97.7,98.9,99.1,93.4,96.4,87.9,86.4,101.9,96.6,104.1,94.5
５人以上,令和元,2019,12月（前年同月比（％））,－,－,-0.8,-1.1,1.4,4.1,3,0.9,4.2,-2.2,0.5,-2.8,-2.7,-0.2,-1.4,1.4,-2.1
30人以上,平成25,2013,年平均,100.7,-2.1,97.5,100.8,97.8,101.7,98.1,100.1,100.6,97.6,106.7,108.9,103.5,101.7,98.5,95.7,99.7
30人以上,平成26,2014,年平均,99.8,-0.9,94.9,100.2,98.9,101,95.6,99.7,100.3,99.7,104.5,101.6,103.9,98.7,98.9,96.9,100.3
30人以上,平成27,2015,年平均,100,0.2,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
30人以上,平成28,2016,年平均,99.3,-0.7,101.2,99.6,102.2,99.6,99.3,98,99.6,99.9,99.2,100.9,97.1,102.8,98,98.3,98.6
30人以上,平成29,2017,年平均,99.4,0.1,102.2,100.5,101.2,99.2,98.9,99.9,99.7,101.5,100,100.1,95,103.5,96.6,97.5,96.9
30人以上,平成30,2018,年平均,99.2,-0.2,101.7,101.2,98.2,96.8,94.7,100.1,99.2,101,98.9,102.7,93.4,109.9,101.8,104.5,97.3
30人以上,平成30,2018,12月,97.2,-1.6,99.8,100.8,89.3,95.1,95,97.9,93.8,98.5,96.6,101.3,90.8,102.9,98.3,103.5,97.2
30人以上,平成31,2019,1月,91.4,-1.6,87.8,91.4,91.7,89.7,91.7,92.2,90.6,92.9,90.9,94.2,88.8,99.8,91.9,97.8,91.7
30人以上,平成31,2019,2月,94.6,-0.5,96.6,98.9,97.8,94.7,95,94.1,91.4,94.6,97.9,92.5,83.6,107.9,92,93.6,92.6
30人以上,平成31,2019,3月,97.4,-2.3,97.1,100,100.1,97.8,95.4,96.4,95.4,100.4,99.2,95.6,85,111.9,94.1,101.9,97.2
30人以上,平成31,2019,4月,100.3,-0.6,105.2,102.9,92.3,101.5,97.1,99.7,98.6,102,100.9,95.9,91.1,117.3,99,104.9,97.6
30人以上,令和元,2019,5月,95.7,-3.8,94.4,95.8,93.9,94.8,94.4,96.2,94.6,97.4,98,97.3,87.9,110.6,95.1,97.5,93.4
30人以上,令和元,2019,6月,98.1,-4.8,98.8,101.7,ｘ,97.7,96.5,99.2,98,100,100.2,96.7,86.5,105,97.1,98.7,96.1
30人以上,令和元,2019,7月,101.7,-0.5,103,104.2,ｘ,103.4,96.9,102,104.9,102.7,103.8,95.8,87.6,110.9,100.2,103.6,100.8
30人以上,令和元,2019,8月,96.3,-3.6,97.8,99,90.4,97.7,95.7,96.2,99,97.1,96.3,95.6,84.1,87.5,98.1,94.5,97
30人以上,令和元,2019,9月,94.3,-0.7,93.2,96.2,91.7,93.1,93.6,95.5,93.3,96.4,93.7,93.1,81.5,102.1,95,96.7,94.1
30人以上,令和元,2019,10月,98.2,-2.7,95.1,99.7,102.9,100.2,96.3,99.3,99.5,98.7,102.1,91.6,84.8,103.9,97.5,100.3,96.8
30人以上,令和元,2019,11月,98.6,-5,100.1,102.2,94.8,99.3,96.4,100.1,99.3,100.2,99.2,94.4,79.2,106.8,97.6,100.3,96.9
30人以上,令和元,2019,12月,96.8,-0.4,95.7,101.1,90.1,98.3,97,97.3,98.7,97.2,96.5,94.9,82.6,102.2,95.9,104.3,94.1
30人以上,令和元,2019,12月（前年同月比（％））,－,－,-4.1,0.3,0.9,3.4,2.1,-0.6,5.2,-1.3,-0.1,-6.3,-9,-0.7,-2.4,0.8,-3.2
,,,,,,,,,,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）令和元年１２月分,,,,,,,,,,,,,,,,,,,,
第17表　規模、産業別労働時間指数（総実労働時間）,,,,,,,,,,,,,,,,,,,,
（平成２７年平均＝100）,,,,,,,,,,,,,,,,,,,,
