規模,産業,一般労働者／現金給与総額(円),一般労働者／きまって支給する給与(円),一般労働者／所定内給与(円),一般労働者／所定外給与(円),一般労働者／特別に支払われた給与(円),パートタイム労働者／現金給与総額(円),パートタイム労働者／きまって支給する給与(円),パートタイム労働者／所定内給与(円),パートタイム労働者／所定外給与(円),パートタイム労働者／特別に支払われた給与(円)
５人以上,調査産業計,428588,410968,381527,29441,17620,107482,106669,102593,4076,813
５人以上,"鉱業,採石業,砂利採取業",570884,570560,539429,31131,324,137727,137727,137727,－,－
５人以上,建設業,442183,425685,385042,40643,16498,154153,149614,143666,5948,4539
５人以上,製造業,432865,421086,397261,23825,11779,132587,130620,125482,5138,1967
５人以上,電気・ガス・熱供給・水道業,543838,528946,449124,79822,14892,180212,167899,165150,2749,12313
５人以上,情報通信業,475299,437642,396824,40818,37657,118440,117239,111921,5318,1201
５人以上,"運輸業,郵便業",419005,412015,366269,45746,6990,144133,143099,127467,15632,1034
５人以上,"卸売業,小売業",434641,419462,397756,21706,15179,111117,110432,106831,3601,685
５人以上,"金融業,保険業",533822,522417,484117,38300,11405,157447,154421,150915,3506,3026
５人以上,"不動産業,物品賃貸業",412353,398389,370787,27602,13964,102960,102767,95506,7261,193
５人以上,"学術研究,専門・技術サービス業",515217,470956,444988,25968,44261,152770,147508,143938,3570,5262
５人以上,"宿泊業,飲食サービス業",307925,304464,275368,29096,3461,81053,80739,77229,3510,314
５人以上,"生活関連サービス業,娯楽業",338085,324317,305512,18805,13768,80706,80296,78596,1700,410
５人以上,"教育,学習支援業",451212,431806,419290,12516,19406,89054,87929,87024,905,1125
５人以上,"医療,福祉",366359,358886,337601,21285,7473,117653,117141,114428,2713,512
５人以上,複合サービス事業,443933,402391,369985,32406,41542,159660,157296,140973,16323,2364
５人以上,サービス業（他に分類されないもの）,340771,330362,302663,27699,10409,140845,139672,132825,6847,1173
30人以上,調査産業計,446565,426889,394139,32750,19676,119655,118562,113501,5061,1093
30人以上,"鉱業,採石業,砂利採取業",570884,570560,539429,31131,324,137727,137727,137727,－,－
30人以上,建設業,450771,444090,394999,49091,6681,134959,134673,128604,6069,286
30人以上,製造業,455372,442312,415413,26899,13060,165718,163164,151002,12162,2554
30人以上,電気・ガス・熱供給・水道業,555730,539395,452546,86849,16335,180212,167899,165150,2749,12313
30人以上,情報通信業,484348,443538,400816,42722,40810,135315,133420,128272,5148,1895
30人以上,"運輸業,郵便業",419237,412667,363724,48943,6570,145514,144286,127937,16349,1228
30人以上,"卸売業,小売業",462871,443212,419772,23440,19659,120316,119510,115290,4220,806
30人以上,"金融業,保険業",561311,551159,510329,40830,10152,168656,165560,161205,4355,3096
30人以上,"不動産業,物品賃貸業",439695,424627,395903,28724,15068,100994,100619,93551,7068,375
30人以上,"学術研究,専門・技術サービス業",544078,489292,459668,29624,54786,155287,146864,142576,4288,8423
30人以上,"宿泊業,飲食サービス業",339575,332547,302219,30328,7028,83333,82448,79032,3416,885
30人以上,"生活関連サービス業,娯楽業",378594,360180,336902,23278,18414,77344,76657,74546,2111,687
30人以上,"教育,学習支援業",475590,455162,442316,12846,20428,100184,98915,97820,1095,1269
30人以上,"医療,福祉",382136,374643,349361,25282,7493,129803,129396,125599,3797,407
30人以上,複合サービス事業,468469,421019,377867,43152,47450,154832,152480,129353,23127,2352
30人以上,サービス業（他に分類されないもの）,330518,320207,291040,29167,10311,143684,142578,135172,7406,1106
,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）令和元年１０月分,,,,,,,,,,,
第５表  規模、産業、就業形態別常用労働者の１人平均月間現金給与額,,,,,,,,,,,
