規模,産業,一般労働者／現金給与総額(円),一般労働者／きまって支給する給与(円),一般労働者／所定内給与(円),一般労働者／所定外給与(円),一般労働者／特別に支払われた給与(円),パートタイム労働者／現金給与総額(円),パートタイム労働者／きまって支給する給与(円),パートタイム労働者／所定内給与(円),パートタイム労働者／所定外給与(円),パートタイム労働者／特別に支払われた給与(円)
５人以上,調査産業計,939831,406466,376962,29504,533365,117830,109074,104958,4116,8756
５人以上,"鉱業,採石業,砂利採取業",1642399,582884,550690,32194,1059515,214666,143333,143333,－,71333
５人以上,建設業,1092341,426042,385113,40929,666299,204181,159987,154109,5878,44194
５人以上,製造業,1041715,423902,397750,26152,617813,158793,136291,131304,4987,22502
５人以上,電気・ガス・熱供給・水道業,827568,472354,416414,55940,355214,183337,160045,158577,1468,23292
５人以上,情報通信業,1032237,426092,390536,35556,606145,148393,130731,121396,9335,17662
５人以上,"運輸業,郵便業",854435,405972,352508,53464,448463,172304,154787,136918,17869,17517
５人以上,"卸売業,小売業",1024026,420136,399142,20994,603890,120294,111222,107889,3333,9072
５人以上,"金融業,保険業",1201642,504797,465153,39644,696845,183369,157443,153706,3737,25926
５人以上,"不動産業,物品賃貸業",1065829,390517,363857,26660,675312,102015,99584,94067,5517,2431
５人以上,"学術研究,専門・技術サービス業",996102,466652,439268,27384,529450,180364,168090,164106,3984,12274
５人以上,"宿泊業,飲食サービス業",460582,289866,260957,28909,170716,86741,84466,81003,3463,2275
５人以上,"生活関連サービス業,娯楽業",564855,328709,307757,20952,236146,81707,79429,77395,2034,2278
５人以上,"教育,学習支援業",1102060,428493,414660,13833,673567,94513,88176,87272,904,6337
５人以上,"医療,福祉",740986,357590,335024,22566,383396,135051,120618,117803,2815,14433
５人以上,複合サービス事業,1102273,400134,368422,31712,702139,228854,159582,141292,18290,69272
５人以上,サービス業（他に分類されないもの）,653110,326468,298921,27547,326642,145412,136181,129761,6420,9231
30人以上,調査産業計,1023315,420300,387634,32666,603015,131623,120633,115598,5035,10990
30人以上,"鉱業,採石業,砂利採取業",1642399,582884,550690,32194,1059515,214666,143333,143333,－,71333
30人以上,建設業,1250795,443982,393534,50448,806813,248295,149773,143458,6315,98522
30人以上,製造業,1159668,444798,415635,29163,714870,195908,163376,153016,10360,32532
30人以上,電気・ガス・熱供給・水道業,796869,475854,416225,59629,321015,183337,160045,158577,1468,23292
30人以上,情報通信業,1076922,429735,392868,36867,647187,147234,129623,125213,4410,17611
30人以上,"運輸業,郵便業",860439,404464,348437,56027,455975,179198,160527,141395,19132,18671
30人以上,"卸売業,小売業",1190175,442387,419697,22690,747788,129162,119343,115479,3864,9819
30人以上,"金融業,保険業",1257556,528929,486773,42156,728627,194590,165628,161455,4173,28962
30人以上,"不動産業,物品賃貸業",1180743,417071,388409,28662,763672,99672,97130,94021,3109,2542
30人以上,"学術研究,専門・技術サービス業",1090532,485809,454442,31367,604723,173716,155573,151189,4384,18143
30人以上,"宿泊業,飲食サービス業",519672,289095,258224,30871,230577,90934,87856,83749,4107,3078
30人以上,"生活関連サービス業,娯楽業",700133,363727,338149,25578,336406,82139,80112,77585,2527,2027
30人以上,"教育,学習支援業",1185865,449815,435307,14508,736050,105367,98266,97233,1033,7101
30人以上,"医療,福祉",818302,373487,347146,26341,444815,152485,134972,131357,3615,17513
30人以上,複合サービス事業,1131491,416607,374844,41763,714884,222538,156665,131712,24953,65873
30人以上,サービス業（他に分類されないもの）,634970,317519,288457,29062,317451,147743,138503,131528,6975,9240
,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）令和元年１２月分,,,,,,,,,,,
第５表  規模、産業、就業形態別常用労働者の１人平均月間現金給与額,,,,,,,,,,,
