規模,産業,現金給与総額／計(円),現金給与総額／男(円),現金給与総額／女(円),きまって支給する給与／計(円),きまって支給する給与／男(円),きまって支給する給与／女(円),所定内給与(円),所定外給与(円),特別に支払われた給与／計(円),特別に支払われた給与／男(円),特別に支払われた給与／女(円)
５人以上,調査産業計,624777,789982,407075,328321,400579,233101,305750,22571,296456,389403,173974
５人以上,"鉱業,採石業,砂利採取業",ｘ,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ
５人以上,建設業,849386,920684,520102,411933,442382,271308,374729,37204,437453,478302,248794
５人以上,製造業,743221,843851,498095,394919,442197,279754,371428,23491,348302,401654,218341
５人以上,電気・ガス・熱供給・水道業,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ
５人以上,情報通信業,878019,973265,628423,410849,444659,322249,374621,36228,467170,528606,306174
５人以上,"運輸業,郵便業",750802,793709,609731,365244,393597,272024,321419,43825,385558,400112,337707
５人以上,"卸売業,小売業",563819,731994,347887,331297,415246,223509,315248,16049,232522,316748,124378
５人以上,"金融業,保険業",1180006,1595453,735520,492049,629826,344642,456691,35358,687957,965627,390878
５人以上,"不動産業,物品賃貸業",762250,920199,487774,345015,403107,244066,320923,24092,417235,517092,243708
５人以上,"学術研究,専門・技術サービス業",830069,965480,583029,443148,506863,326908,417818,25330,386921,458617,256121
５人以上,"宿泊業,飲食サービス業",149330,201819,109530,126971,163416,99336,118255,8716,22359,38403,10194
５人以上,"生活関連サービス業,娯楽業",314561,404163,244024,221145,270699,182135,207841,13304,93416,133464,61889
５人以上,"教育,学習支援業",629719,790105,483177,285760,343496,233007,277073,8687,343959,446609,250170
５人以上,"医療,福祉",439793,604567,382470,266659,354394,236137,251551,15108,173134,250173,146333
５人以上,複合サービス事業,886621,1101277,562689,346180,414962,242383,315809,30371,540441,686315,320306
５人以上,サービス業（他に分類されないもの）,487084,582883,366601,276275,325090,214883,254613,21662,210809,257793,151718
30人以上,調査産業計,739994,909945,493473,360729,429897,260398,333370,27359,379265,480048,233075
30人以上,"鉱業,採石業,砂利採取業",ｘ,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ
30人以上,建設業,1035032,1107665,664248,434375,462809,289222,387008,47367,600657,644856,375026
30人以上,製造業,864441,974914,589637,424432,471401,307594,396980,27452,440009,503513,282043
30人以上,電気・ガス・熱供給・水道業,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ
30人以上,情報通信業,945568,1039417,685432,422773,454793,334018,383533,39240,522795,584624,351414
30人以上,"運輸業,郵便業",712173,742950,618880,363797,392558,276614,316201,47596,348376,350392,342266
30人以上,"卸売業,小売業",703541,895515,431462,369395,456142,246451,350251,19144,334146,439373,185011
30人以上,"金融業,保険業",1276660,1730565,782374,524463,672775,362957,485918,38545,752197,1057790,419417
30人以上,"不動産業,物品賃貸業",898125,1068197,591062,371282,429192,266727,345666,25616,526843,639005,324335
30人以上,"学術研究,専門・技術サービス業",910321,1041675,626863,463512,519000,343771,434014,29498,446809,522675,283092
30人以上,"宿泊業,飲食サービス業",212249,287836,148956,159482,204582,121718,147025,12457,52767,83254,27238
30人以上,"生活関連サービス業,娯楽業",386692,545952,276946,224639,297287,174577,209655,14984,162053,248665,102369
30人以上,"教育,学習支援業",709209,884133,539493,310827,374569,248983,301501,9326,398382,509564,290510
30人以上,"医療,福祉",532520,673708,472404,298385,370625,267626,278432,19953,234135,303083,204778
30人以上,複合サービス事業,905504,1047455,525426,361289,409147,233147,321180,40109,544215,638308,292279
30人以上,サービス業（他に分類されないもの）,491591,599337,369980,267086,315622,212304,243796,23290,224505,283715,157676
,,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）令和元年６月分,,,,,,,,,,,,
第１表  規模、産業、性別常用労働者の１人平均月間現金給与額,,,,,,,,,,,,
