階層コード,地域コード,地域,人口総数／平成15年5月１日,人口総数／平成15年4月１日,人口総数／平成14年5月１日,前月との比較／増減数,前月との比較／増減率（％）,前年同月との比較／増減数,前年同月との比較／増減率（％）
0,13000,総数,12393703,12342328,12300500,51375,0.42,93203,0.76
1,13100,区部,8405350,8372556,8344585,32794,0.39,60765,0.73
1,13200,市部,3896582,3878189,3863636,18393,0.47,32946,0.85
1,13300,郡部,61243,61297,61365,-54,-0.09,-122,-0.2
1,13350,島部,30528,30286,30914,242,0.8,-386,-1.25
,,,,,,,,,
住民基本台帳による世帯と人口_平成15年5月,,,,,,,,,
＜参考＞前月及び前年同月との比較,,,,,,,,,
地域階層（0:総数　1:区部・市部・郡部・島部）,,,,,,,,,
