階層コード,地域コード,地域,人口総数／平成15年8月１日,人口総数／平成15年7月１日,人口総数／平成14年8月１日,前月との比較／増減数,前月との比較／増減率（％）,前年同月との比較／増減数,前年同月との比較／増減率（％）
0,13000,総数,12410154,12407536,12320680,2618,0.02,89474,0.73
1,13100,区部,8416574,8414360,8357877,2214,0.03,58697,0.7
1,13200,市部,3901762,3901421,3870490,341,0.01,31272,0.81
1,13300,郡部,61327,61259,61364,68,0.11,-37,-0.06
1,13350,島部,30491,30496,30949,-5,-0.02,-458,-1.48
,,,,,,,,,
住民基本台帳による世帯と人口_平成15年8月,,,,,,,,,
＜参考＞前月及び前年同月との比較,,,,,,,,,
地域階層（0:総数　1:区部・市部・郡部・島部）,,,,,,,,,
