階層コード,地域コード,地域,人口総数／平成15年3月１日,人口総数／平成15年2月１日,人口総数／平成14年3月１日,前月との比較／増減数,前月との比較／増減率（％）,前年同月との比較／増減数,前年同月との比較／増減率（％）
0,13000,総数,12336022,12339629,12239717,-3607,-0.03,96305,0.79
1,13100,区部,8366127,8368633,8301585,-2506,-0.03,64542,0.78
1,13200,市部,3877628,3878667,3845495,-1039,-0.03,32133,0.84
1,13300,郡部,61399,61448,61433,-49,-0.08,-34,-0.06
1,13350,島部,30868,30881,31204,-13,-0.04,-336,-1.08
,,,,,,,,,
住民基本台帳による世帯と人口_平成15年3月,,,,,,,,,
＜参考＞前月及び前年同月との比較,,,,,,,,,
地域階層（0:総数　1:区部・市部・郡部・島部）,,,,,,,,,
