階層コード,地域コード,地域,人口総数／平成15年12月１日,人口総数／平成15年11月１日,人口総数／平成14年12月１日,前月との比較／増減数,前月との比較／増減率（％）,前年同月との比較／増減数,前年同月との比較／増減率（％）
0,13000,総数,12430841,12428075,12339082,2766,0.02,91759,0.74
1,13100,区部,8428165,8426838,8368770,1327,0.02,59395,0.71
1,13200,市部,3910919,3909437,3877978,1482,0.04,32941,0.85
1,13300,郡部,61261,61290,61438,-29,-0.05,-177,-0.29
1,13350,島部,30496,30510,30896,-14,-0.05,-400,-1.29
,,,,,,,,,
住民基本台帳による世帯と人口_平成15年12月,,,,,,,,,
＜参考＞前月及び前年同月との比較,,,,,,,,,
地域階層（0:総数　1:区部・市部・郡部・島部）,,,,,,,,,
