階層コード,地域コード,地域,人口総数／平成15年2月１日,人口総数／平成15年1月１日,人口総数／平成14年2月１日,前月との比較／増減数,前月との比較／増減率（％）,前年同月との比較／増減数,前年同月との比較／増減率（％）
0,13000,総数,12339629,12340432,12240520,-803,-0.01,99109,0.81
1,13100,区部,8368633,8369438,8301409,-805,-0.01,67224,0.81
1,13200,市部,3878667,3878610,3846487,57,0,32180,0.84
1,13300,郡部,61448,61481,61427,-33,-0.05,21,0.03
1,13350,島部,30881,30903,31197,-22,-0.07,-316,-1.01
,,,,,,,,,
住民基本台帳による世帯と人口_平成15年2月,,,,,,,,,
＜参考＞前月及び前年同月との比較,,,,,,,,,
地域階層（0:総数　1:区部・市部・郡部・島部）,,,,,,,,,
