階層コード,地域コード,地域,人口総数／平成15年9月１日,人口総数／平成15年8月１日,人口総数／平成14年9月１日,前月との比較／増減数,前月との比較／増減率（％）,前年同月との比較／増減数,前年同月との比較／増減率（％）
0,13000,総数,12414459,12410154,12326833,4305,0.03,87626,0.71
1,13100,区部,8417590,8416574,8362066,1016,0.01,55524,0.66
1,13200,市部,3905056,3901762,3872474,3294,0.08,32582,0.84
1,13300,郡部,61329,61327,61384,2,0,-55,-0.09
1,13350,島部,30484,30491,30909,-7,-0.02,-425,-1.38
,,,,,,,,,
住民基本台帳による世帯と人口_平成15年9月,,,,,,,,,
＜参考＞前月及び前年同月との比較,,,,,,,,,
地域階層（0:総数　1:区部・市部・郡部・島部）,,,,,,,,,
