階層コード,地域コード,地域,人口総数／平成18年9月１日,人口総数／平成18年8月１日,人口総数／平成17年9月１日,前月との比較／増減数,前月との比較／増減率（％）,前年同月との比較／増減数,前年同月との比較／増減率（％）
0,13000,総数,12692409,12686018,12591624,6391,0.05,100785,0.8
1,13100,区部,8613614,8608680,8534816,4934,0.06,78798,0.92
1,13200,市部,3989177,3987724,3966721,1453,0.04,22456,0.57
1,13300,郡部,60299,60330,60507,-31,-0.05,-208,-0.34
1,13350,島部,29319,29284,29580,35,0.12,-261,-0.88
,,,,,,,,,
住民基本台帳による世帯と人口_平成18年9月,,,,,,,,,
＜参考＞前月及び前年同月との比較,,,,,,,,,
地域階層（0:総数　1:区部・市部・郡部・島部）,,,,,,,,,
