階層コード,地域コード,地域,人口総数／平成18年3月１日,人口総数／平成18年2月１日,人口総数／平成17年3月１日,前月との比較／増減数,前月との比較／増減率（％）,前年同月との比較／増減数,前年同月との比較／増減率（％）
0,13000,総数,12609551,12612250,12512856,-2699,-0.02,96695,0.77
1,13100,区部,8551818,8551321,8476919,497,0.01,74899,0.88
1,13200,市部,3967823,3971011,3945158,-3188,-0.08,22665,0.57
1,13300,郡部,60448,60420,60766,28,0.05,-318,-0.52
1,13350,島部,29462,29498,30013,-36,-0.12,-551,-1.84
,,,,,,,,,
住民基本台帳による世帯と人口_平成18年3月,,,,,,,,,
＜参考＞前月及び前年同月との比較,,,,,,,,,
地域階層（0:総数　1:区部・市部・郡部・島部）,,,,,,,,,
