階層コード,地域コード,地域,人口総数／平成18年4月１日,人口総数／平成18年3月１日,人口総数／平成17年4月１日,前月との比較／増減数,前月との比較／増減率（％）,前年同月との比較／増減数,前年同月との比較／増減率（％）
0,13000,総数,12637555,12609551,12523709,28004,0.22,113846,0.91
1,13100,区部,8575572,8551818,8489522,23754,0.28,86050,1.01
1,13200,市部,3972493,3967823,3944083,4670,0.12,28410,0.72
1,13300,郡部,60426,60448,60623,-22,-0.04,-197,-0.32
1,13350,島部,29064,29462,29481,-398,-1.35,-417,-1.41
,,,,,,,,,
住民基本台帳による世帯と人口_平成18年4月,,,,,,,,,
＜参考＞前月及び前年同月との比較,,,,,,,,,
地域階層（0:総数　1:区部・市部・郡部・島部）,,,,,,,,,
