階層コード,地域コード,地域,人口総数／平成18年2月１日,人口総数／平成18年1月１日,人口総数／平成17年2月１日,前月との比較／増減数,前月との比較／増減率（％）,前年同月との比較／増減数,前年同月との比較／増減率（％）
0,13000,総数,12612250,12611677,12514647,573,0,97603,0.78
1,13100,区部,8551321,8549896,8477167,1425,0.02,74154,0.87
1,13200,市部,3971011,3971791,3946663,-780,-0.02,24348,0.62
1,13300,郡部,60420,60475,60809,-55,-0.09,-389,-0.64
1,13350,島部,29498,29515,30008,-17,-0.06,-510,-1.7
,,,,,,,,,
住民基本台帳による世帯と人口_平成18年2月,,,,,,,,,
＜参考＞前月及び前年同月との比較,,,,,,,,,
地域階層（0:総数　1:区部・市部・郡部・島部）,,,,,,,,,
