階層コード,地域コード,地域,人口総数／平成18年6月１日,人口総数／平成18年5月１日,人口総数／平成17年6月１日,前月との比較／増減数,前月との比較／増減率（％）,前年同月との比較／増減数,前年同月との比較／増減率（％）
0,13000,総数,12678395,12670644,12578028,7751,0.06,100367,0.8
1,13100,区部,8602094,8596869,8524968,5225,0.06,77126,0.9
1,13200,市部,3986646,3984058,3962626,2588,0.06,24020,0.61
1,13300,郡部,60363,60416,60608,-53,-0.09,-245,-0.4
1,13350,島部,29292,29301,29826,-9,-0.03,-534,-1.79
,,,,,,,,,
住民基本台帳による世帯と人口_平成18年6月,,,,,,,,,
＜参考＞前月及び前年同月との比較,,,,,,,,,
地域階層（0:総数　1:区部・市部・郡部・島部）,,,,,,,,,
