"年月日時［西暦]","地区","二酸化硫黄[ppb]","一酸化窒素[ppb]","二酸化窒素[ppb]","窒素酸化物[ppb]","オキシダント[ppb]","一酸化炭素[0.1ppm]","ノンメタン炭化水素(非メタン9[0.01ppmC]","メタン[0.01ppmC]","浮遊粒子状物質[μg/立方メートル]","PM2.5[μg/m3]","風速[0.1m/s]","風向","温度[0.1℃]","湿度[%]","THC[0.01ppmC]"
2005120205,"麻布",,49,34,83,2,,,,23,,10,"NNE",63,53,
2005120206,"麻布",,55,35,90,2,,,,29,,6,"NNE",66,51,
2005120207,"麻布",,92,41,133,2,,,,33,,9,"NNW",68,53,
2005120208,"麻布",,127,43,170,2,,,,33,,7,"WNW",73,54,
2005120209,"麻布",,133,47,180,2,,,,40,,8,"NW",96,50,
2005120210,"麻布",,78,48,126,4,,,,35,,5,"SSE",118,45,
2005120211,"麻布",,82,58,140,4,,,,45,,8,"SW",129,41,
2005120212,"麻布",,63,61,124,7,,,,35,,8,"NE",144,34,
2005120213,"麻布",,43,56,99,10,,,,34,,13,"E",147,34,
2005120214,"麻布",,63,60,123,7,,,,46,,10,"E",138,47,
2005120215,"麻布",,78,63,141,5,,,,41,,8,"NE",144,34,
2005120216,"麻布",,8,42,50,16,,,,28,,11,"ENE",141,35,
2005120217,"麻布",,56,64,120,2,,,,52,,9,"NW",132,41,
2005120218,"麻布",,42,57,99,2,,,,47,,16,"W",129,41,
2005120219,"麻布",,89,65,154,2,,,,65,,6,"NE",119,51,
2005120220,"麻布",,112,65,177,2,,,,93,,12,"WNW",118,49,
2005120221,"麻布",,114,61,175,2,,,,97,,8,"N",110,50,
2005120222,"麻布",,55,46,101,2,,,,50,,12,"NNW",98,48,
2005120223,"麻布",,35,40,75,2,,,,18,,11,"NE",96,48,
2005120224,"麻布",,35,38,73,3,,,,16,,12,"N",97,42,
2005120301,"麻布",,17,29,46,9,,,,9,,15,"N",88,40,
2005120302,"麻布",,15,24,39,12,,,,5,,13,"N",86,41,
2005120303,"麻布",,14,24,38,11,,,,11,,13,"N",79,40,
2005120304,"麻布",,12,23,35,11,,,,4,,13,"NW",76,40,
2005120305,"麻布",,10,22,32,12,,,,7,,12,"NNE",73,43,
2005120306,"麻布",,11,25,36,10,,,,10,,14,"NNE",72,43,
2005120307,"麻布",,9,26,35,9,,,,3,,14,"E",69,44,
2005120308,"麻布",,16,26,42,10,,,,9,,13,"ENE",71,43,
2005120309,"麻布",,31,30,61,9,,,,15,,12,"NW",79,41,
2005120310,"麻布",,33,30,63,12,,,,14,,13,"NNW",87,37,
2005120311,"麻布",,24,26,50,16,,,,5,,10,"NNE",86,39,
2005120312,"麻布",,20,25,45,17,,,,13,,11,"ENE",95,35,
2005120313,"麻布",,16,24,40,18,,,,16,,7,"W",98,36,
2005120314,"麻布",,12,25,37,18,,,,11,,5,"E",102,37,
2005120315,"麻布",,14,34,48,10,,,,10,,3,"SW",101,39,
2005120316,"麻布",,23,42,65,5,,,,24,,4,"SW",99,45,
2005120317,"麻布",,19,45,64,2,,,,18,,3,"ESE",93,50,
2005120318,"麻布",,30,47,77,2,,,,26,,7,"WSW",95,49,
2005120319,"麻布",,62,52,114,2,,,,19,,9,"SE",99,39,
2005120320,"麻布",,59,51,110,2,,,,31,,3,"SW",86,49,
2005120321,"麻布",,66,48,114,2,,,,24,,9,"W",92,41,
2005120322,"麻布",,51,46,97,2,,,,19,,6,"WSW",81,45,
2005120323,"麻布",,56,45,101,2,,,,22,,8,"WSW",74,50,
2005120324,"麻布",,115,49,164,2,,,,31,,12,"WSW",75,56,
2005120401,"麻布",,165,52,217,2,,,,47,,8,"NW",76,53,
2005120402,"麻布",,107,46,153,2,,,,34,,6,"ENE",84,38,
2005120403,"麻布",,48,43,91,2,,,,21,,6,"NNE",79,40,
2005120404,"麻布",,25,40,65,3,,,,15,,7,"NW",74,40,
2005120405,"麻布",,24,38,62,3,,,,18,,6,"N",69,41,
2005120406,"麻布",,23,36,59,4,,,,26,,8,"N",71,41,
2005120407,"麻布",,22,37,59,3,,,,16,,12,"WNW",72,38,
2005120408,"麻布",,17,31,48,8,,,,12,,9,"N",71,40,
2005120409,"麻布",,42,39,81,4,,,,20,,6,"NNE",74,43,
2005120410,"麻布",,34,38,72,4,,,,27,,7,"NNE",69,41,
2005120411,"麻布",,26,35,61,5,,,,28,,12,"ESE",77,43,
2005120412,"麻布",,27,36,63,6,,,,34,,6,"SSW",74,59,
2005120413,"麻布",,4,21,25,18,,,,25,,6,"E",70,71,
2005120414,"麻布",,9,22,31,19,,,,22,,11,"ESE",69,78,
2005120415,"麻布",,4,25,29,16,,,,21,,3,"SSW",69,84,
2005120416,"麻布",,4,28,32,12,,,,21,,9,"E",68,85,
2005120417,"麻布",,3,33,36,7,,,,31,,4,"E",64,89,
2005120418,"麻布",,8,33,41,9,,,,26,,6,"E",68,89,
2005120419,"麻布",,29,44,73,3,,,,25,,16,"W",70,86,
2005120420,"麻布",,39,43,82,2,,,,31,,4,"E",69,88,
2005120421,"麻布",,38,41,79,2,,,,48,,17,"NNW",61,85,
2005120422,"麻布",,45,38,83,2,,,,57,,15,"NW",59,87,
2005120423,"麻布",,24,31,55,2,,,,65,,18,"WNW",53,88,
2005120424,"麻布",,19,29,48,3,,,,60,,11,"WNW",54,84,
2005120501,"麻布",,13,27,40,5,,,,52,,11,"NNW",51,85,
2005120502,"麻布",,13,28,41,4,,,,40,,14,"WNW",55,83,
2005120503,"麻布",,17,29,46,2,,,,36,,13,"W",48,82,
2005120504,"麻布",,21,29,50,2,,,,24,,11,"SW",50,79,
2005120505,"麻布",,17,29,46,4,,,,19,,9,"NW",55,69,
2005120506,"麻布",,8,28,36,8,,,,11,,23,"W",54,54,
2005120507,"麻布",,13,31,44,7,,,,10,,26,"WSW",51,50,
2005120508,"麻布",,14,24,38,15,,,,13,,27,"WSW",60,42,
2005120509,"麻布",,32,29,61,13,,,,13,,23,"SW",69,38,
2005120510,"麻布",,24,26,50,16,,,,14,,32,"WSW",78,28,
2005120511,"麻布",,16,21,37,21,,,,9,,15,"SW",87,27,
2005120512,"麻布",,17,22,39,22,,,,11,,25,"WSW",95,25,
2005120513,"麻布",,13,18,31,26,,,,8,,18,"WSW",106,21,
2005120514,"麻布",,11,18,29,27,,,,12,,11,"ESE",107,22,
2005120515,"麻布",,11,21,32,25,,,,4,,10,"ENE",108,22,
2005120516,"麻布",,11,25,36,22,,,,8,,14,"E",108,23,
2005120517,"麻布",,10,38,48,8,,,,11,,6,"E",97,29,
2005120518,"麻布",,18,46,64,3,,,,9,,2,"NE",92,30,
2005120519,"麻布",,33,48,81,2,,,,13,,5,"SW",90,31,
2005120520,"麻布",,63,51,114,2,,,,13,,7,"SW",81,39,
2005120521,"麻布",,61,49,110,2,,,,14,,12,"E",92,31,
2005120522,"麻布",,62,48,110,2,,,,35,,2,"W",81,38,
2005120523,"麻布",,89,49,138,2,,,,21,,16,"WNW",78,51,
2005120524,"麻布",,87,44,131,2,,,,24,,7,"ENE",65,59,
2005120601,"麻布",,9995,9995,9995,9995,,,,23,,11,"N",60,61,
2005120602,"麻布",,56,35,91,2,,,,21,,10,"NNE",56,64,
2005120603,"麻布",,66,34,100,2,,,,21,,10,"NW",53,67,
2005120604,"麻布",,69,33,102,2,,,,15,,9,"N",47,69,
2005120605,"麻布",,55,31,86,2,,,,22,,11,"NNE",47,67,
2005120606,"麻布",,40,29,69,1,,,,15,,10,"NNE",48,65,
2005120607,"麻布",,54,32,86,2,,,,17,,14,"N",47,65,
2005120608,"麻布",,60,34,94,2,,,,12,,12,"N",56,64,
2005120609,"麻布",,56,34,90,4,,,,17,,22,"N",66,60,
2005120610,"麻布",,45,30,75,6,,,,16,,15,"NW",67,63,
2005120611,"麻布",,36,28,64,10,,,,14,,21,"N",75,62,
2005120612,"麻布",,27,27,54,13,,,,22,,19,"NNE",75,64,
2005120613,"麻布",,22,25,47,16,,,,21,,17,"NNW",83,59,
2005120614,"麻布",,25,28,53,14,,,,15,,17,"N",88,57,
2005120615,"麻布",,24,30,54,13,,,,15,,14,"ENE",92,55,
2005120616,"麻布",,24,32,56,11,,,,14,,10,"ENE",90,54,
2005120617,"麻布",,25,37,62,5,,,,11,,11,"ENE",89,54,
2005120618,"麻布",,19,35,54,6,,,,12,,15,"E",84,57,
2005120619,"麻布",,19,34,53,5,,,,8,,8,"ENE",84,61,
2005120620,"麻布",,45,38,83,2,,,,12,,15,"WNW",81,62,
2005120621,"麻布",,53,39,92,2,,,,17,,12,"WNW",76,63,
2005120622,"麻布",,59,42,101,2,,,,25,,12,"WNW",73,64,
2005120623,"麻布",,52,42,94,2,,,,18,,6,"SSW",73,64,
2005120624,"麻布",,58,41,99,2,,,,14,,7,"NNE",69,63,
2005120701,"麻布",,70,39,109,2,,,,18,,10,"W",63,64,
2005120702,"麻布",,64,37,101,2,,,,16,,13,"NW",63,61,
2005120703,"麻布",,66,37,103,1,,,,19,,6,"NNW",63,63,
2005120704,"麻布",,75,36,111,2,,,,17,,6,"NE",65,64,
2005120705,"麻布",,76,37,113,2,,,,20,,6,"NE",65,60,
2005120706,"麻布",,51,36,87,2,,,,17,,5,"NE",64,57,
2005120707,"麻布",,58,38,96,2,,,,18,,8,"ENE",68,55,
2005120708,"麻布",,63,40,103,3,,,,19,,12,"ENE",75,49,
2005120709,"麻布",,55,39,94,6,,,,14,,11,"N",83,43,
2005120710,"麻布",,45,38,83,8,,,,17,,18,"NNW",78,46,
2005120711,"麻布",,52,40,92,7,,,,26,,16,"NW",83,46,
2005120712,"麻布",,42,37,79,11,,,,19,,17,"W",90,41,
2005120713,"麻布",,20,28,48,18,,,,14,,14,"NNW",102,36,
2005120714,"麻布",,20,32,52,17,,,,16,,9,"NNE",98,36,
2005120715,"麻布",,10,31,41,17,,,,13,,5,"SE",99,32,
2005120716,"麻布",,6,29,35,17,,,,21,,8,"ESE",100,33,
2005120717,"麻布",,4,35,39,10,,,,18,,5,"E",95,42,
2005120718,"麻布",,3,29,32,14,,,,10,,11,"E",95,39,
2005120719,"麻布",,10,39,49,6,,,,15,,13,"E",90,41,
2005120720,"麻布",,8,36,44,9,,,,10,,17,"ESE",90,42,
2005120721,"麻布",,19,37,56,8,,,,6,,9,"N",92,45,
2005120722,"麻布",,45,44,89,2,,,,27,,9,"NNE",87,49,
2005120723,"麻布",,51,42,93,2,,,,31,,16,"WNW",80,52,
2005120724,"麻布",,94,46,140,2,,,,30,,10,"NW",78,54,
2005120801,"麻布",,65,41,106,2,,,,28,,6,"NNW",68,52,
2005120802,"麻布",,42,38,80,2,,,,18,,8,"WNW",63,52,
2005120803,"麻布",,41,37,78,2,,,,11,,8,"N",63,52,
2005120804,"麻布",,47,39,86,2,,,,10,,12,"WNW",61,51,
2005120805,"麻布",,65,42,107,2,,,,15,,10,"WNW",58,57,
2005120806,"麻布",,76,39,115,2,,,,23,,8,"WNW",59,58,
2005120807,"麻布",,72,37,109,2,,,,19,,11,"NNW",58,60,
2005120808,"麻布",,105,41,146,2,,,,27,,12,"NW",62,59,
2005120809,"麻布",,93,42,135,3,,,,21,,15,"NW",66,52,
2005120810,"麻布",,93,45,138,4,,,,22,,13,"N",73,48,
2005120811,"麻布",,59,41,100,6,,,,28,,10,"NNW",86,47,
2005120812,"麻布",,43,42,85,8,,,,21,,6,"SSE",96,45,
2005120813,"麻布",,36,43,79,10,,,,32,,11,"NE",105,40,
2005120814,"麻布",,23,43,66,11,,,,20,,11,"SE",104,41,
2005120815,"麻布",,27,48,75,7,,,,30,,11,"E",99,46,
2005120816,"麻布",,24,50,74,5,,,,30,,3,"WSW",99,48,
2005120817,"麻布",,27,55,82,2,,,,30,,1,"ENE",98,46,
2005120818,"麻布",,51,59,110,2,,,,27,,1,"SE",89,51,
2005120819,"麻布",,76,64,140,2,,,,32,,5,"ESE",94,52,
2005120820,"麻布",,63,64,127,2,,,,34,,11,"ESE",96,47,
2005120821,"麻布",,86,61,147,2,,,,36,,3,"E",84,59,
2005120822,"麻布",,114,57,171,2,,,,44,,14,"WNW",83,67,
2005120823,"麻布",,115,53,168,1,,,,46,,8,"NW",80,69,
2005120824,"麻布",,122,52,174,2,,,,44,,8,"N",69,72,
2005120901,"麻布",,121,49,170,2,,,,45,,8,"WNW",65,73,
2005120902,"麻布",,99,45,144,2,,,,49,,12,"NW",63,73,
2005120903,"麻布",,113,45,158,2,,,,45,,15,"NW",61,71,
2005120904,"麻布",,91,42,133,2,,,,37,,10,"NW",57,65,
2005120905,"麻布",,85,40,125,2,,,,37,,10,"NW",56,65,
2005120906,"麻布",,79,36,115,2,,,,38,,10,"WSW",53,68,
2005120907,"麻布",,127,39,166,2,,,,39,,3,"S",47,71,
2005120908,"麻布",,143,45,188,2,,,,42,,2,"S",60,64,
2005120909,"麻布",,233,61,294,2,,,,54,,8,"SW",78,55,
2005120910,"麻布",,84,49,133,3,,,,28,,8,"W",93,40,
2005120911,"麻布",,58,47,105,5,,,,19,,12,"SW",105,30,
2005120912,"麻布",,20,35,55,15,,,,14,,4,"WSW",117,25,
2005120913,"麻布",,26,37,63,15,,,,15,,9,"SSE",120,24,
2005120914,"麻布",,34,53,87,8,,,,24,,7,"SW",119,37,
2005120915,"麻布",,9998,9998,9998,9998,,,,24,,10,"ESE",120,36,
2005120916,"麻布",,9998,9998,9998,9998,,,,27,,7,"E",119,42,
2005120917,"麻布",,34,51,85,2,,,,21,,3,"WSW",111,46,
2005120918,"麻布",,40,54,94,2,,,,13,,3,"E",104,49,
2005120919,"麻布",,76,59,135,1,,,,12,,3,"WSW",102,50,
2005120920,"麻布",,127,68,195,2,,,,26,,11,"WSW",104,47,
2005120921,"麻布",,145,62,207,2,,,,37,,18,"W",97,46,
2005120922,"麻布",,92,51,143,2,,,,29,,15,"WNW",96,40,
2005120923,"麻布",,61,45,106,1,,,,23,,17,"W",88,43,
2005120924,"麻布",,48,41,89,2,,,,14,,10,"NNW",87,44,
2005121001,"麻布",,40,38,78,2,,,,15,,13,"WNW",83,44,
2005121002,"麻布",,31,37,68,3,,,,7,,9,"WNW",79,44,
2005121003,"麻布",,31,36,67,3,,,,7,,7,"WSW",70,47,
2005121004,"麻布",,31,36,67,2,,,,7,,10,"W",68,49,
2005121005,"麻布",,33,37,70,2,,,,5,,10,"WNW",69,46,
2005121006,"麻布",,29,36,65,2,,,,5,,7,"N",66,47,
2005121007,"麻布",,45,37,82,2,,,,14,,5,"W",63,50,
2005121008,"麻布",,65,40,105,2,,,,16,,7,"S",65,53,
2005121009,"麻布",,88,43,131,3,,,,18,,4,"WNW",89,39,
2005121010,"麻布",,52,44,96,5,,,,14,,7,"SSW",101,37,
2005121011,"麻布",,57,48,105,7,,,,23,,9,"WSW",121,31,
2005121012,"麻布",,18,26,44,20,,,,11,,16,"SW",124,31,
2005121013,"麻布",,13,21,34,25,,,,11,,12,"WSW",134,32,
2005121014,"麻布",,12,19,31,27,,,,12,,19,"SW",140,39,
2005121015,"麻布",,12,20,32,24,,,,15,,9,"SW",129,40,
2005121016,"麻布",,9,24,33,21,,,,18,,5,"E",126,40,
2005121017,"麻布",,9,35,44,11,,,,16,,10,"E",125,31,
2005121018,"麻布",,25,51,76,4,,,,30,,14,"ENE",120,29,
2005121019,"麻布",,23,41,64,7,,,,23,,14,"E",107,34,
2005121020,"麻布",,19,34,53,9,,,,22,,8,"ENE",101,38,
2005121021,"麻布",,12,35,47,8,,,,14,,10,"E",97,40,
2005121022,"麻布",,11,34,45,7,,,,15,,8,"SSW",93,43,
2005121023,"麻布",,36,43,79,2,,,,13,,4,"ESE",84,51,
2005121024,"麻布",,65,45,110,2,,,,23,,2,"S",83,52,
2005121101,"麻布",,60,43,103,2,,,,18,,7,"W",82,51,
2005121102,"麻布",,49,41,90,2,,,,20,,9,"NE",79,48,
2005121103,"麻布",,23,38,61,2,,,,17,,12,"WNW",75,48,
2005121104,"麻布",,12,30,42,8,,,,13,,15,"NNW",68,52,
2005121105,"麻布",,9,26,35,11,,,,16,,9,"N",62,54,
2005121106,"麻布",,10,26,36,10,,,,9,,7,"WNW",58,52,
2005121107,"麻布",,11,25,36,11,,,,16,,8,"NNE",58,48,
2005121108,"麻布",,8,19,27,18,,,,15,,14,"N",59,46,
2005121109,"麻布",,14,23,37,14,,,,13,,11,"NE",57,44,
2005121110,"麻布",,11,18,29,21,,,,12,,17,"ENE",65,39,
2005121111,"麻布",,12,20,32,21,,,,11,,20,"ENE",70,38,
2005121112,"麻布",,6,16,22,25,,,,17,,19,"E",69,38,
2005121113,"麻布",,11,23,34,19,,,,16,,11,"NNE",74,39,
2005121114,"麻布",,13,27,40,17,,,,30,,14,"WNW",79,32,
2005121115,"麻布",,11,22,33,21,,,,21,,8,"ENE",77,30,
2005121116,"麻布",,11,22,33,21,,,,10,,11,"N",76,28,
2005121117,"麻布",,15,23,38,21,,,,13,,11,"NNE",70,28,
2005121118,"麻布",,15,26,41,19,,,,10,,14,"NNW",71,28,
2005121119,"麻布",,21,32,53,11,,,,16,,9,"N",71,33,
2005121120,"麻布",,10,30,40,11,,,,31,,16,"ESE",62,42,
2005121121,"麻布",,5,30,35,8,,,,26,,15,"E",56,38,
2005121122,"麻布",,12,29,41,10,,,,23,,10,"ENE",54,35,
2005121123,"麻布",,9,29,38,11,,,,13,,10,"NNE",53,37,
2005121124,"麻布",,21,35,56,7,,,,17,,9,"NNW",51,37,
2005121201,"麻布",,16,30,46,13,,,,18,,7,"NE",54,37,
2005121202,"麻布",,11,24,35,17,,,,11,,9,"ESE",47,38,
2005121203,"麻布",,15,33,48,9,,,,17,,8,"N",45,41,
2005121204,"麻布",,19,34,53,9,,,,12,,11,"NNW",39,40,
2005121205,"麻布",,24,39,63,3,,,,23,,8,"NE",35,46,
2005121206,"麻布",,23,38,61,4,,,,17,,7,"N",35,47,
2005121207,"麻布",,28,38,66,6,,,,15,,13,"WNW",35,47,
2005121208,"麻布",,32,38,70,3,,,,18,,10,"WNW",38,46,
2005121209,"麻布",,59,39,98,5,,,,21,,10,"N",46,43,
2005121210,"麻布",,62,43,105,6,,,,18,,15,"NNW",50,43,
2005121211,"麻布",,74,46,120,6,,,,24,,9,"NE",59,42,
2005121212,"麻布",,9998,9998,9998,9998,,,,34,,8,"E",68,41,
2005121213,"麻布",,63,51,114,5,,,,35,,7,"WSW",79,42,
2005121214,"麻布",,28,41,69,10,,,,30,,7,"SW",87,43,
2005121215,"麻布",,18,32,50,14,,,,18,,11,"SW",84,43,
2005121216,"麻布",,16,31,47,16,,,,16,,14,"WSW",87,43,
2005121217,"麻布",,20,36,56,11,,,,23,,8,"ESE",85,45,
2005121218,"麻布",,70,58,128,2,,,,49,,13,"NNE",68,42,
2005121219,"麻布",,82,58,140,1,,,,52,,13,"WNW",63,45,
2005121220,"麻布",,69,54,123,2,,,,44,,14,"WNW",62,45,
2005121221,"麻布",,61,52,113,2,,,,54,,7,"SW",54,47,
2005121222,"麻布",,56,51,107,1,,,,44,,15,"WNW",53,48,
2005121223,"麻布",,98,55,153,2,,,,59,,16,"W",50,51,
2005121224,"麻布",,101,54,155,2,,,,53,,13,"NNW",46,52,
2005121301,"麻布",,9995,9995,9995,9995,,,,35,,37,"WNW",46,48,
2005121302,"麻布",,6,19,25,19,,,,17,,35,"WNW",43,47,
2005121303,"麻布",,5,15,20,23,,,,9,,19,"NW",37,48,
2005121304,"麻布",,7,19,26,19,,,,8,,22,"NW",30,54,
2005121305,"麻布",,9,22,31,15,,,,12,,12,"NW",27,58,
2005121306,"麻布",,9,25,34,13,,,,8,,16,"WNW",27,50,
2005121307,"麻布",,16,33,49,6,,,,2,,15,"W",27,48,
2005121308,"麻布",,36,38,74,5,,,,14,,16,"WSW",29,51,
2005121309,"麻布",,60,41,101,6,,,,11,,12,"WNW",47,39,
2005121310,"麻布",,40,34,74,11,,,,14,,20,"W",56,30,
2005121311,"麻布",,27,31,58,14,,,,12,,11,"WSW",68,24,
2005121312,"麻布",,16,21,37,23,,,,11,,15,"E",75,21,
2005121313,"麻布",,15,23,38,22,,,,21,,12,"NW",75,20,
2005121314,"麻布",,15,26,41,20,,,,10,,27,"WSW",71,26,
2005121315,"麻布",,18,35,53,12,,,,10,,14,"NW",70,32,
2005121316,"麻布",,16,31,47,16,,,,15,,9,"SE",71,32,
2005121317,"麻布",,14,39,53,8,,,,17,,6,"ESE",69,29,
2005121318,"麻布",,24,47,71,2,,,,12,,7,"ESE",69,28,
2005121319,"麻布",,37,49,86,2,,,,13,,15,"ENE",71,30,
2005121320,"麻布",,27,39,66,8,,,,20,,17,"WNW",58,31,
2005121321,"麻布",,28,38,66,7,,,,17,,12,"NE",50,34,
2005121322,"麻布",,21,35,56,8,,,,9,,15,"NNW",42,40,
2005121323,"麻布",,21,34,55,7,,,,9,,16,"NW",35,44,
2005121324,"麻布",,39,37,76,4,,,,16,,10,"NW",32,49,
2005121401,"麻布",,38,38,76,2,,,,14,,8,"N",28,50,
2005121402,"麻布",,40,38,78,2,,,,11,,5,"NE",26,50,
2005121403,"麻布",,44,38,82,2,,,,16,,4,"E",29,50,
2005121404,"麻布",,67,39,106,2,,,,17,,7,"NNE",25,53,
2005121405,"麻布",,78,41,119,2,,,,15,,6,"N",26,53,
2005121406,"麻布",,88,42,130,1,,,,21,,10,"SE",20,54,
2005121407,"麻布",,96,42,138,1,,,,20,,7,"WSW",21,51,
2005121408,"麻布",,137,49,186,2,,,,26,,1,"NNW",32,51,
2005121409,"麻布",,176,57,233,2,,,,22,,4,"SW",56,36,
2005121410,"麻布",,85,49,134,4,,,,13,,8,"WSW",65,26,
2005121411,"麻布",,37,34,71,12,,,,6,,6,"W",70,26,
2005121412,"麻布",,25,34,59,13,,,,15,,9,"SW",75,33,
2005121413,"麻布",,40,46,86,9,,,,34,,8,"S",83,39,
2005121414,"麻布",,41,52,93,7,,,,40,,7,"WSW",76,47,
2005121415,"麻布",,26,47,73,8,,,,31,,8,"E",77,44,
2005121416,"麻布",,27,50,77,4,,,,33,,11,"E",78,45,
2005121417,"麻布",,27,50,77,2,,,,19,,4,"ESE",75,45,
2005121418,"麻布",,65,56,121,2,,,,25,,6,"ENE",75,45,
2005121419,"麻布",,99,64,163,2,,,,32,,7,"NE",76,41,
2005121420,"麻布",,94,59,153,2,,,,46,,15,"NW",71,32,
2005121421,"麻布",,22,35,57,7,,,,20,,11,"NNW",59,36,
2005121422,"麻布",,17,31,48,9,,,,20,,13,"N",53,38,
2005121423,"麻布",,19,32,51,8,,,,15,,11,"NNW",48,41,
2005121424,"麻布",,18,30,48,9,,,,12,,15,"WNW",40,44,
2005121501,"麻布",,26,35,61,5,,,,13,,12,"NNW",37,48,
2005121502,"麻布",,27,33,60,5,,,,13,,10,"N",35,48,
2005121503,"麻布",,29,33,62,4,,,,4,,6,"NW",34,50,
2005121504,"麻布",,27,33,60,5,,,,12,,8,"N",29,51,
2005121505,"麻布",,24,33,57,5,,,,12,,11,"N",28,51,
2005121506,"麻布",,25,36,61,3,,,,18,,14,"NW",27,52,
2005121507,"麻布",,33,37,70,3,,,,17,,10,"NNW",27,51,
2005121508,"麻布",,59,39,98,4,,,,16,,11,"WNW",28,52,
2005121509,"麻布",,65,40,105,4,,,,16,,8,"N",35,50,
2005121510,"麻布",,59,41,100,6,,,,23,,9,"N",49,40,
2005121511,"麻布",,42,38,80,11,,,,17,,16,"WNW",56,34,
2005121512,"麻布",,37,41,78,9,,,,16,,11,"ESE",59,35,
2005121513,"麻布",,30,40,70,9,,,,21,,8,"SSE",62,40,
2005121514,"麻布",,21,36,57,14,,,,25,,14,"E",63,34,
2005121515,"麻布",,13,34,47,14,,,,30,,6,"SW",66,43,
2005121516,"麻布",,10,35,45,10,,,,24,,5,"E",68,48,
2005121517,"麻布",,7,38,45,6,,,,20,,6,"E",66,51,
2005121518,"麻布",,11,42,53,3,,,,16,,6,"ESE",65,55,
2005121519,"麻布",,20,46,66,2,,,,11,,3,"E",64,52,
2005121520,"麻布",,27,48,75,2,,,,21,,3,"ENE",71,53,
2005121521,"麻布",,24,44,68,4,,,,12,,10,"WSW",68,55,
2005121522,"麻布",,96,56,152,2,,,,33,,10,"W",65,56,
2005121523,"麻布",,191,65,256,2,,,,44,,14,"NW",53,56,
2005121524,"麻布",,152,57,209,2,,,,45,,17,"WSW",31,57,
2005121601,"麻布",,101,47,148,1,,,,37,,12,"WNW",33,53,
2005121602,"麻布",,99,45,144,2,,,,38,,9,"W",33,52,
2005121603,"麻布",,105,46,151,2,,,,39,,10,"WSW",28,55,
2005121604,"麻布",,118,46,164,1,,,,41,,5,"W",23,59,
2005121605,"麻布",,108,45,153,2,,,,38,,3,"SE",29,57,
2005121606,"麻布",,93,42,135,1,,,,30,,12,"WNW",30,55,
2005121607,"麻布",,98,42,140,1,,,,28,,5,"W",20,62,
2005121608,"麻布",,138,48,186,2,,,,29,,5,"W",35,50,
2005121609,"麻布",,97,48,145,3,,,,32,,10,"WNW",51,44,
2005121610,"麻布",,70,48,118,5,,,,40,,8,"ENE",65,38,
2005121611,"麻布",,38,45,83,9,,,,29,,7,"SE",77,28,
2005121612,"麻布",,58,52,110,10,,,,38,,11,"WSW",81,24,
