"全国地方公共団体コード","ID","地方公共団体名","子育て施設ID","子育て施設名称","年齢","年齢区分","最低入所指数"
"131199","131199KSSN000380","板橋区","131199KSLT000039","向原保育園","1","1歳","62"
"131199","131199KSSN000768","板橋区","131199KSLT000039","向原保育園","2","2歳","42"
"131199","131199KSSN000542","板橋区","131199KSLT000039","向原保育園","3","3歳先行","59"
"131199","131199KSSN001011","板橋区","131199KSLT000039","向原保育園","3","3歳一般","新規受入れなし"
"131199","131199KSSN000062","板橋区","131199KSLT000039","向原保育園","4","4歳","62"
"131199","131199KSSN000943","板橋区","131199KSLT000039","向原保育園","5","5歳","１次選考での希望者はすべて入園"
"131199","131199KSSN000381","板橋区","131199KSLT000040","ときわ台保育園","1","1歳","40"
"131199","131199KSSN000769","板橋区","131199KSLT000040","ときわ台保育園","2","2歳","１次選考での希望者はすべて入園"
"131199","131199KSSN000543","板橋区","131199KSLT000040","ときわ台保育園","3","3歳先行","57"
"131199","131199KSSN001012","板橋区","131199KSLT000040","ときわ台保育園","3","3歳一般","新規受入れなし"
"131199","131199KSSN000063","板橋区","131199KSLT000040","ときわ台保育園","4","4歳","新規受入れなし"
"131199","131199KSSN000944","板橋区","131199KSLT000040","ときわ台保育園","5","5歳","１次選考での希望者はすべて入園"
"131199","131199KSSN000200","板橋区","131199KSLT000041","東新保育園","0","0歳","１次選考での希望者はすべて入園"
"131199","131199KSSN000316","板橋区","131199KSLT000041","東新保育園","1","1歳","61"
"131199","131199KSSN000008","板橋区","131199KSLT000041","東新保育園","2","2歳","１次選考での希望者はすべて入園"
"131199","131199KSSN000168","板橋区","131199KSLT000041","東新保育園","3","3歳先行","56"
"131199","131199KSSN000974","板橋区","131199KSLT000041","東新保育園","3","3歳一般","新規受入れなし"
"131199","131199KSSN001115","板橋区","131199KSLT000041","東新保育園","4","4歳","新規受入れなし"
"131199","131199KSSN000906","板橋区","131199KSLT000041","東新保育園","5","5歳","１次選考での希望者はすべて入園"
"131199","131199KSSN000651","板橋区","131199KSLT000042","上板橋保育園","0","0歳","61"
"131199","131199KSSN000484","板橋区","131199KSLT000042","上板橋保育園","1","1歳","64"
"131199","131199KSSN000863","板橋区","131199KSLT000042","上板橋保育園","2","2歳","52"
"131199","131199KSSN000601","板橋区","131199KSLT000042","上板橋保育園","3","3歳先行","58"
"131199","131199KSSN001080","板橋区","131199KSLT000042","上板橋保育園","3","3歳一般","新規受入れなし"
"131199","131199KSSN000131","板橋区","131199KSLT000042","上板橋保育園","4","4歳","53"
"131199","131199KSSN000729","板橋区","131199KSLT000042","上板橋保育園","5","5歳","１次選考での希望者はすべて入園"
"131199","131199KSSN000252","板橋区","131199KSLT000043","陽光保育園","0","0歳","１次選考での希望者はすべて入園"
"131199","131199KSSN000382","板橋区","131199KSLT000043","陽光保育園","1","1歳","１次選考での希望者はすべて入園"
"131199","131199KSSN000770","板橋区","131199KSLT000043","陽光保育園","2","2歳","１次選考での希望者はすべて入園"
"131199","131199KSSN000544","板橋区","131199KSLT000043","陽光保育園","3","3歳先行","新規受入れなし"
"131199","131199KSSN001013","板橋区","131199KSLT000043","陽光保育園","3","3歳一般","新規受入れなし"
"131199","131199KSSN000064","板橋区","131199KSLT000043","陽光保育園","4","4歳","64"
"131199","131199KSSN000945","板橋区","131199KSLT000043","陽光保育園","5","5歳","１次選考での希望者はすべて入園"
"131199","131199KSSN000298","板橋区","131199KSLT000044","キッズタウンむかいはら保育園","0","0歳","63"
"131199","131199KSSN000437","板橋区","131199KSLT000044","キッズタウンむかいはら保育園","1","1歳","62"
"131199","131199KSSN000818","板橋区","131199KSLT000044","キッズタウンむかいはら保育園","2","2歳","61"
"131199","131199KSSN000571","板橋区","131199KSLT000044","キッズタウンむかいはら保育園","3","3歳先行","60"
"131199","131199KSSN001045","板橋区","131199KSLT000044","キッズタウンむかいはら保育園","3","3歳一般","新規受入れなし"
"131199","131199KSSN000096","板橋区","131199KSLT000044","キッズタウンむかいはら保育園","4","4歳","新規受入れなし"
"131199","131199KSSN000694","板橋区","131199KSLT000044","キッズタウンむかいはら保育園","5","5歳","新規受入れなし"
"131199","131199KSSN000253","板橋区","131199KSLT000045","ひまわりベビールーム小竹向原","0","0歳","１次選考での希望者はすべて入園"
"131199","131199KSSN000383","板橋区","131199KSLT000045","ひまわりベビールーム小竹向原","1","1歳","61"
"131199","131199KSSN000771","板橋区","131199KSLT000045","ひまわりベビールーム小竹向原","2","2歳","新規受入れなし"
"131199","131199KSSN000254","板橋区","131199KSLT000046","ひまわりキッズガーデン小茂根","0","0歳","61"
"131199","131199KSSN000384","板橋区","131199KSLT000046","ひまわりキッズガーデン小茂根","1","1歳","63"
"131199","131199KSSN000772","板橋区","131199KSLT000046","ひまわりキッズガーデン小茂根","2","2歳","新規受入れなし"
"131199","131199KSSN000545","板橋区","131199KSLT000046","ひまわりキッズガーデン小茂根","3","3歳先行","58"
"131199","131199KSSN001014","板橋区","131199KSLT000046","ひまわりキッズガーデン小茂根","3","3歳一般","１次選考での希望者はすべて入園"
"131199","131199KSSN000065","板橋区","131199KSLT000046","ひまわりキッズガーデン小茂根","4","4歳","新規受入れなし"
"131199","131199KSSN000946","板橋区","131199KSLT000046","ひまわりキッズガーデン小茂根","5","5歳","新規受入れなし"
"131199","131199KSSN000299","板橋区","131199KSLT000047","茂呂塾保育園","0","0歳","61"
"131199","131199KSSN000438","板橋区","131199KSLT000047","茂呂塾保育園","1","1歳","64"
"131199","131199KSSN000819","板橋区","131199KSLT000047","茂呂塾保育園","2","2歳","63"
"131199","131199KSSN000572","板橋区","131199KSLT000047","茂呂塾保育園","3","3歳先行","58"
"131199","131199KSSN001046","板橋区","131199KSLT000047","茂呂塾保育園","3","3歳一般","新規受入れなし"
"131199","131199KSSN000097","板橋区","131199KSLT000047","茂呂塾保育園","4","4歳","新規受入れなし"
"131199","131199KSSN000695","板橋区","131199KSLT000047","茂呂塾保育園","5","5歳","１次選考での希望者はすべて入園"
"131199","131199KSSN000652","板橋区","131199KSLT000048","わかたけかなえ保育園","0","0歳","59"
"131199","131199KSSN000485","板橋区","131199KSLT000048","わかたけかなえ保育園","1","1歳","61"
"131199","131199KSSN000864","板橋区","131199KSLT000048","わかたけかなえ保育園","2","2歳","61"
"131199","131199KSSN000602","板橋区","131199KSLT000048","わかたけかなえ保育園","3","3歳先行","58"
"131199","131199KSSN001081","板橋区","131199KSLT000048","わかたけかなえ保育園","3","3歳一般","新規受入れなし"
"131199","131199KSSN000132","板橋区","131199KSLT000048","わかたけかなえ保育園","4","4歳","63"
"131199","131199KSSN000730","板橋区","131199KSLT000048","わかたけかなえ保育園","5","5歳","新規受入れなし"
"131199","131199KSSN000009","板橋区","131199KSLT000049","第二たつの子保育園","2","2歳","１次選考での希望者はすべて入園"
"131199","131199KSSN000169","板橋区","131199KSLT000049","第二たつの子保育園","3","3歳先行","62"
"131199","131199KSSN000975","板橋区","131199KSLT000049","第二たつの子保育園","3","3歳一般","新規受入れなし"
"131199","131199KSSN001116","板橋区","131199KSLT000049","第二たつの子保育園","4","4歳","１次選考での希望者はすべて入園"
"131199","131199KSSN000907","板橋区","131199KSLT000049","第二たつの子保育園","5","5歳","１次選考での希望者はすべて入園"
"131199","131199KSSN000255","板橋区","131199KSLT000050","たつの子保育園","0","0歳","51"
"131199","131199KSSN000385","板橋区","131199KSLT000050","たつの子保育園","1","1歳","63"
"131199","131199KSSN000773","板橋区","131199KSLT000050","たつの子保育園","2","2歳","１次選考での希望者はすべて入園"
"131199","131199KSSN000256","板橋区","131199KSLT000051","グローバルキッズ上板橋園","0","0歳","59"
"131199","131199KSSN000386","板橋区","131199KSLT000051","グローバルキッズ上板橋園","1","1歳","61"
"131199","131199KSSN000774","板橋区","131199KSLT000051","グローバルキッズ上板橋園","2","2歳","新規受入れなし"
"131199","131199KSSN000546","板橋区","131199KSLT000051","グローバルキッズ上板橋園","3","3歳先行","60"
"131199","131199KSSN001015","板橋区","131199KSLT000051","グローバルキッズ上板橋園","3","3歳一般","新規受入れなし"
"131199","131199KSSN000066","板橋区","131199KSLT000051","グローバルキッズ上板橋園","4","4歳","新規受入れなし"
"131199","131199KSSN000947","板橋区","131199KSLT000051","グローバルキッズ上板橋園","5","5歳","１次選考での希望者はすべて入園"
"131199","131199KSSN000257","板橋区","131199KSLT000052","さくら保育園","0","0歳","１次選考での希望者はすべて入園"
"131199","131199KSSN000387","板橋区","131199KSLT000052","さくら保育園","1","1歳","61"
"131199","131199KSSN000775","板橋区","131199KSLT000052","さくら保育園","2","2歳","62"
"131199","131199KSSN000547","板橋区","131199KSLT000052","さくら保育園","3","3歳先行","58"
"131199","131199KSSN001016","板橋区","131199KSLT000052","さくら保育園","3","3歳一般","新規受入れなし"
"131199","131199KSSN000067","板橋区","131199KSLT000052","さくら保育園","4","4歳","新規受入れなし"
"131199","131199KSSN000948","板橋区","131199KSLT000052","さくら保育園","5","5歳","新規受入れなし"
"131199","131199KSSN000653","板橋区","131199KSLT000053","アスク上板橋保育園","0","0歳","61"
"131199","131199KSSN000486","板橋区","131199KSLT000053","アスク上板橋保育園","1","1歳","61"
"131199","131199KSSN000865","板橋区","131199KSLT000053","アスク上板橋保育園","2","2歳","60"
"131199","131199KSSN000603","板橋区","131199KSLT000053","アスク上板橋保育園","3","3歳先行","新規受入れなし"
"131199","131199KSSN001082","板橋区","131199KSLT000053","アスク上板橋保育園","3","3歳一般","新規受入れなし"
"131199","131199KSSN000133","板橋区","131199KSLT000053","アスク上板橋保育園","4","4歳","新規受入れなし"
"131199","131199KSSN000731","板橋区","131199KSLT000053","アスク上板橋保育園","5","5歳","１次選考での希望者はすべて入園"
"131199","131199KSSN000201","板橋区","131199KSLT000054","上板橋すきっぷ保育園","0","0歳","61"
"131199","131199KSSN000317","板橋区","131199KSLT000054","上板橋すきっぷ保育園","1","1歳","73"
"131199","131199KSSN000010","板橋区","131199KSLT000054","上板橋すきっぷ保育園","2","2歳","新規受入れなし"
"131199","131199KSSN000170","板橋区","131199KSLT000054","上板橋すきっぷ保育園","3","3歳先行","61"
"131199","131199KSSN000976","板橋区","131199KSLT000054","上板橋すきっぷ保育園","3","3歳一般","新規受入れなし"
"131199","131199KSSN001117","板橋区","131199KSLT000054","上板橋すきっぷ保育園","4","4歳","新規受入れなし"
"131199","131199KSSN000908","板橋区","131199KSLT000054","上板橋すきっぷ保育園","5","5歳","１次選考での希望者はすべて入園"
"131199","131199KSSN000654","板橋区","131199KSLT000055","にじいろ保育園上板橋","0","0歳","61"
"131199","131199KSSN000487","板橋区","131199KSLT000055","にじいろ保育園上板橋","1","1歳","63"
"131199","131199KSSN000866","板橋区","131199KSLT000055","にじいろ保育園上板橋","2","2歳","62"
"131199","131199KSSN000604","板橋区","131199KSLT000055","にじいろ保育園上板橋","3","3歳先行","58"
"131199","131199KSSN001083","板橋区","131199KSLT000055","にじいろ保育園上板橋","3","3歳一般","新規受入れなし"
"131199","131199KSSN000134","板橋区","131199KSLT000055","にじいろ保育園上板橋","4","4歳","新規受入れなし"
"131199","131199KSSN000732","板橋区","131199KSLT000055","にじいろ保育園上板橋","5","5歳","１次選考での希望者はすべて入園"
"131199","131199KSSN000202","板橋区","131199KSLT000056","アスクときわ台保育園","0","0歳","１次選考での希望者はすべて入園"
"131199","131199KSSN000318","板橋区","131199KSLT000056","アスクときわ台保育園","1","1歳","62"
"131199","131199KSSN000011","板橋区","131199KSLT000056","アスクときわ台保育園","2","2歳","50"
"131199","131199KSSN000171","板橋区","131199KSLT000056","アスクときわ台保育園","3","3歳先行","新規受入れなし"
"131199","131199KSSN000977","板橋区","131199KSLT000056","アスクときわ台保育園","3","3歳一般","新規受入れなし"
"131199","131199KSSN001118","板橋区","131199KSLT000056","アスクときわ台保育園","4","4歳","新規受入れなし"
"131199","131199KSSN000909","板橋区","131199KSLT000056","アスクときわ台保育園","5","5歳","新規受入れなし"
"131199","131199KSSN000300","板橋区","131199KSLT000057","ほっぺるランド大谷口","0","0歳","61"
"131199","131199KSSN000439","板橋区","131199KSLT000057","ほっぺるランド大谷口","1","1歳","61"
"131199","131199KSSN000820","板橋区","131199KSLT000057","ほっぺるランド大谷口","2","2歳","61"
"131199","131199KSSN000573","板橋区","131199KSLT000057","ほっぺるランド大谷口","3","3歳先行","新規受入れなし"
"131199","131199KSSN001047","板橋区","131199KSLT000057","ほっぺるランド大谷口","3","3歳一般","新規受入れなし"
"131199","131199KSSN000098","板橋区","131199KSLT000057","ほっぺるランド大谷口","4","4歳","１次選考での希望者はすべて入園"
"131199","131199KSSN000696","板橋区","131199KSLT000057","ほっぺるランド大谷口","5","5歳","１次選考での希望者はすべて入園"
"131199","131199KSSN000440","板橋区","131199KSLT000058","さくらさくみらい小竹向原","1","1歳","61"
"131199","131199KSSN000821","板橋区","131199KSLT000058","さくらさくみらい小竹向原","2","2歳","１次選考での希望者はすべて入園"
"131199","131199KSSN001048","板橋区","131199KSLT000058","さくらさくみらい小竹向原","3","3歳先行","先行利用調整による地域型卒園児の入所者なし"
"131199","131199KSSN001048","板橋区","131199KSLT000058","さくらさくみらい小竹向原","3","3歳一般","１次選考での希望者はすべて入園"
"131199","131199KSSN000099","板橋区","131199KSLT000058","さくらさくみらい小竹向原","4","4歳","１次選考での希望者はすべて入園"
"131199","131199KSSN000697","板橋区","131199KSLT000058","さくらさくみらい小竹向原","5","5歳","１次選考での希望者はすべて入園"
"131199","131199KSSN000203","板橋区","131199KSLT000059","生活クラブ保育園ぽむ・向原","0","0歳","61"
"131199","131199KSSN000319","板橋区","131199KSLT000059","生活クラブ保育園ぽむ・向原","1","1歳","62"
"131199","131199KSSN000012","板橋区","131199KSLT000059","生活クラブ保育園ぽむ・向原","2","2歳","新規受入れなし"
"131199","131199KSSN000172","板橋区","131199KSLT000059","生活クラブ保育園ぽむ・向原","3","3歳先行","60"
"131199","131199KSSN000978","板橋区","131199KSLT000059","生活クラブ保育園ぽむ・向原","3","3歳一般","65"
"131199","131199KSSN001119","板橋区","131199KSLT000059","生活クラブ保育園ぽむ・向原","4","4歳","１次選考での希望者はすべて入園"
"131199","131199KSSN000910","板橋区","131199KSLT000059","生活クラブ保育園ぽむ・向原","5","5歳","１次選考での希望者はすべて入園"
"131199","131199KSSN000301","板橋区","131199KSLT000060","にじいろ保育園小茂根","0","0歳","61"
"131199","131199KSSN000441","板橋区","131199KSLT000060","にじいろ保育園小茂根","1","1歳","63"
"131199","131199KSSN000822","板橋区","131199KSLT000060","にじいろ保育園小茂根","2","2歳","64"
"131199","131199KSSN000574","板橋区","131199KSLT000060","にじいろ保育園小茂根","3","3歳先行","30"
"131199","131199KSSN001049","板橋区","131199KSLT000060","にじいろ保育園小茂根","3","3歳一般","61"
"131199","131199KSSN000100","板橋区","131199KSLT000060","にじいろ保育園小茂根","4","4歳","新規受入れなし"
"131199","131199KSSN000698","板橋区","131199KSLT000060","にじいろ保育園小茂根","5","5歳","１次選考での希望者はすべて入園"
"131199","131199KSSN000204","板橋区","131199KSLT000061","ソラストときわ台保育園","0","0歳","63"
"131199","131199KSSN000320","板橋区","131199KSLT000061","ソラストときわ台保育園","1","1歳","62"
"131199","131199KSSN000013","板橋区","131199KSLT000061","ソラストときわ台保育園","2","2歳","61"
"131199","131199KSSN000173","板橋区","131199KSLT000061","ソラストときわ台保育園","3","3歳先行","60"
"131199","131199KSSN000979","板橋区","131199KSLT000061","ソラストときわ台保育園","3","3歳一般","新規受入れなし"
"131199","131199KSSN001120","板橋区","131199KSLT000061","ソラストときわ台保育園","4","4歳","新規受入れなし"
"131199","131199KSSN000911","板橋区","131199KSLT000061","ソラストときわ台保育園","5","5歳","１次選考での希望者はすべて入園"
"131199","131199KSSN000258","板橋区","131199KSLT000062","赤塚保育園","0","0歳","40"
"131199","131199KSSN000388","板橋区","131199KSLT000062","赤塚保育園","1","1歳","63"
"131199","131199KSSN000776","板橋区","131199KSLT000062","赤塚保育園","2","2歳","60"
"131199","131199KSSN000548","板橋区","131199KSLT000062","赤塚保育園","3","3歳先行","56"
"131199","131199KSSN001017","板橋区","131199KSLT000062","赤塚保育園","3","3歳一般","62"
"131199","131199KSSN000068","板橋区","131199KSLT000062","赤塚保育園","4","4歳","１次選考での希望者はすべて入園"
"131199","131199KSSN000949","板橋区","131199KSLT000062","赤塚保育園","5","5歳","63"
"131199","131199KSSN000259","板橋区","131199KSLT000063","あさひが丘保育園","0","0歳","１次選考での希望者はすべて入園"
"131199","131199KSSN000389","板橋区","131199KSLT000063","あさひが丘保育園","1","1歳","61"
"131199","131199KSSN000777","板橋区","131199KSLT000063","あさひが丘保育園","2","2歳","47"
"131199","131199KSSN001018","板橋区","131199KSLT000063","あさひが丘保育園","3","3歳先行","先行利用調整による地域型卒園児の入所者なし"
"131199","131199KSSN001018","板橋区","131199KSLT000063","あさひが丘保育園","3","3歳一般","１次選考での希望者はすべて入園"
"131199","131199KSSN000069","板橋区","131199KSLT000063","あさひが丘保育園","4","4歳","１次選考での希望者はすべて入園"
"131199","131199KSSN000950","板橋区","131199KSLT000063","あさひが丘保育園","5","5歳","１次選考での希望者はすべて入園"
"131199","131199KSSN000655","板橋区","131199KSLT000064","赤塚新町保育園","0","0歳","61"
"131199","131199KSSN000488","板橋区","131199KSLT000064","赤塚新町保育園","1","1歳","40"
"131199","131199KSSN000867","板橋区","131199KSLT000064","赤塚新町保育園","2","2歳","57"
"131199","131199KSSN000605","板橋区","131199KSLT000064","赤塚新町保育園","3","3歳先行","54"
"131199","131199KSSN001084","板橋区","131199KSLT000064","赤塚新町保育園","3","3歳一般","新規受入れなし"
"131199","131199KSSN000135","板橋区","131199KSLT000064","赤塚新町保育園","4","4歳","58"
"131199","131199KSSN000733","板橋区","131199KSLT000064","赤塚新町保育園","5","5歳","１次選考での希望者はすべて入園"
"131199","131199KSSN000302","板橋区","131199KSLT000065","ゆりの木保育園","0","0歳","55"
"131199","131199KSSN000442","板橋区","131199KSLT000065","ゆりの木保育園","1","1歳","61"
"131199","131199KSSN000823","板橋区","131199KSLT000065","ゆりの木保育園","2","2歳","62"
"131199","131199KSSN000575","板橋区","131199KSLT000065","ゆりの木保育園","3","3歳先行","62"
"131199","131199KSSN001050","板橋区","131199KSLT000065","ゆりの木保育園","3","3歳一般","新規受入れなし"
"131199","131199KSSN000101","板橋区","131199KSLT000065","ゆりの木保育園","4","4歳","１次選考での希望者はすべて入園"
"131199","131199KSSN000699","板橋区","131199KSLT000065","ゆりの木保育園","5","5歳","１次選考での希望者はすべて入園"
"131199","131199KSSN000656","板橋区","131199KSLT000066","紅梅保育園","0","0歳","57"
"131199","131199KSSN000489","板橋区","131199KSLT000066","紅梅保育園","1","1歳","63"
"131199","131199KSSN000868","板橋区","131199KSLT000066","紅梅保育園","2","2歳","50"
"131199","131199KSSN000606","板橋区","131199KSLT000066","紅梅保育園","3","3歳先行","59"
"131199","131199KSSN001085","板橋区","131199KSLT000066","紅梅保育園","3","3歳一般","58"
"131199","131199KSSN000136","板橋区","131199KSLT000066","紅梅保育園","4","4歳","１次選考での希望者はすべて入園"
"131199","131199KSSN000734","板橋区","131199KSLT000066","紅梅保育園","5","5歳","１次選考での希望者はすべて入園"
"131199","131199KSSN000657","板橋区","131199KSLT000067","愛和保育園","0","0歳","61"
"131199","131199KSSN000490","板橋区","131199KSLT000067","愛和保育園","1","1歳","61"
"131199","131199KSSN000869","板橋区","131199KSLT000067","愛和保育園","2","2歳","60"
"131199","131199KSSN000607","板橋区","131199KSLT000067","愛和保育園","3","3歳先行","60"
"131199","131199KSSN001086","板橋区","131199KSLT000067","愛和保育園","3","3歳一般","１次選考での希望者はすべて入園"
"131199","131199KSSN000137","板橋区","131199KSLT000067","愛和保育園","4","4歳","新規受入れなし"
"131199","131199KSSN000735","板橋区","131199KSLT000067","愛和保育園","5","5歳","62"
"131199","131199KSSN000260","板橋区","131199KSLT000068","麦の子保育園","0","0歳","40"
"131199","131199KSSN000390","板橋区","131199KSLT000068","麦の子保育園","1","1歳","61"
"131199","131199KSSN000778","板橋区","131199KSLT000068","麦の子保育園","2","2歳","58"
"131199","131199KSSN000549","板橋区","131199KSLT000068","麦の子保育園","3","3歳先行","新規受入れなし"
"131199","131199KSSN001019","板橋区","131199KSLT000068","麦の子保育園","3","3歳一般","新規受入れなし"
"131199","131199KSSN000070","板橋区","131199KSLT000068","麦の子保育園","4","4歳","新規受入れなし"
"131199","131199KSSN000951","板橋区","131199KSLT000068","麦の子保育園","5","5歳","新規受入れなし"
"131199","131199KSSN000491","板橋区","131199KSLT000069","赤塚六丁目保育園","1","1歳","61"
"131199","131199KSSN000870","板橋区","131199KSLT000069","赤塚六丁目保育園","2","2歳","新規受入れなし"
"131199","131199KSSN000608","板橋区","131199KSLT000069","赤塚六丁目保育園","3","3歳先行","61"
"131199","131199KSSN001087","板橋区","131199KSLT000069","赤塚六丁目保育園","3","3歳一般","61"
"131199","131199KSSN000138","板橋区","131199KSLT000069","赤塚六丁目保育園","4","4歳","新規受入れなし"
"131199","131199KSSN000736","板橋区","131199KSLT000069","赤塚六丁目保育園","5","5歳","新規受入れなし"
"131199","131199KSSN000443","板橋区","131199KSLT000070","成増保育園","1","1歳","55"
"131199","131199KSSN000824","板橋区","131199KSLT000070","成増保育園","2","2歳","１次選考での希望者はすべて入園"
"131199","131199KSSN001051","板橋区","131199KSLT000070","成増保育園","3","3歳先行","先行利用調整による地域型卒園児の入所者なし"
"131199","131199KSSN001051","板橋区","131199KSLT000070","成増保育園","3","3歳一般","１次選考での希望者はすべて入園"
"131199","131199KSSN000102","板橋区","131199KSLT000070","成増保育園","4","4歳","１次選考での希望者はすべて入園"
"131199","131199KSSN000700","板橋区","131199KSLT000070","成増保育園","5","5歳","１次選考での希望者はすべて入園"
"131199","131199KSSN000492","板橋区","131199KSLT000071","成美保育園","1","1歳","１次選考での希望者はすべて入園"
"131199","131199KSSN000871","板橋区","131199KSLT000071","成美保育園","2","2歳","61"
"131199","131199KSSN001088","板橋区","131199KSLT000071","成美保育園","3","3歳先行","先行利用調整による地域型卒園児の入所者なし"
"131199","131199KSSN001088","板橋区","131199KSLT000071","成美保育園","3","3歳一般","１次選考での希望者はすべて入園"
"131199","131199KSSN000139","板橋区","131199KSLT000071","成美保育園","4","4歳","新規受入れなし"
"131199","131199KSSN000737","板橋区","131199KSLT000071","成美保育園","5","5歳","新規受入れなし"
"131199","131199KSSN000658","板橋区","131199KSLT000072","メリーポピンズ東武練馬ルーム","0","0歳","61"
"131199","131199KSSN000493","板橋区","131199KSLT000072","メリーポピンズ東武練馬ルーム","1","1歳","61"
"131199","131199KSSN000872","板橋区","131199KSLT000072","メリーポピンズ東武練馬ルーム","2","2歳","62"
"131199","131199KSSN000609","板橋区","131199KSLT000072","メリーポピンズ東武練馬ルーム","3","3歳先行","60"
"131199","131199KSSN001089","板橋区","131199KSLT000072","メリーポピンズ東武練馬ルーム","3","3歳一般","新規受入れなし"
"131199","131199KSSN000140","板橋区","131199KSLT000072","メリーポピンズ東武練馬ルーム","4","4歳","１次選考での希望者はすべて入園"
"131199","131199KSSN000738","板橋区","131199KSLT000072","メリーポピンズ東武練馬ルーム","5","5歳","新規受入れなし"
"131199","131199KSSN000444","板橋区","131199KSLT000073","北野保育園","1","1歳","61"
"131199","131199KSSN000825","板橋区","131199KSLT000073","北野保育園","2","2歳","１次選考での希望者はすべて入園"
"131199","131199KSSN000576","板橋区","131199KSLT000073","北野保育園","3","3歳先行","56"
"131199","131199KSSN001052","板橋区","131199KSLT000073","北野保育園","3","3歳一般","57"
"131199","131199KSSN000103","板橋区","131199KSLT000073","北野保育園","4","4歳","新規受入れなし"
"131199","131199KSSN000701","板橋区","131199KSLT000073","北野保育園","5","5歳","１次選考での希望者はすべて入園"
"131199","131199KSSN000205","板橋区","131199KSLT000074","北野保育園分園","0","0歳","63"
"131199","131199KSSN000321","板橋区","131199KSLT000074","北野保育園分園","1","1歳","60"
"131199","131199KSSN000014","板橋区","131199KSLT000074","北野保育園分園","2","2歳","１次選考での希望者はすべて入園"
"131199","131199KSSN000303","板橋区","131199KSLT000075","にじいろ保育園徳丸","0","0歳","61"
"131199","131199KSSN000445","板橋区","131199KSLT000075","にじいろ保育園徳丸","1","1歳","61"
"131199","131199KSSN000826","板橋区","131199KSLT000075","にじいろ保育園徳丸","2","2歳","60"
"131199","131199KSSN000577","板橋区","131199KSLT000075","にじいろ保育園徳丸","3","3歳先行","新規受入れなし"
"131199","131199KSSN001053","板橋区","131199KSLT000075","にじいろ保育園徳丸","3","3歳一般","新規受入れなし"
"131199","131199KSSN000104","板橋区","131199KSLT000075","にじいろ保育園徳丸","4","4歳","60"
"131199","131199KSSN000702","板橋区","131199KSLT000075","にじいろ保育園徳丸","5","5歳","１次選考での希望者はすべて入園"
"131199","131199KSSN000261","板橋区","131199KSLT000076","ほっぺるランド板橋徳丸","0","0歳","61"
"131199","131199KSSN000391","板橋区","131199KSLT000076","ほっぺるランド板橋徳丸","1","1歳","61"
"131199","131199KSSN000779","板橋区","131199KSLT000076","ほっぺるランド板橋徳丸","2","2歳","62"
"131199","131199KSSN000550","板橋区","131199KSLT000076","ほっぺるランド板橋徳丸","3","3歳先行","62"
"131199","131199KSSN001020","板橋区","131199KSLT000076","ほっぺるランド板橋徳丸","3","3歳一般","新規受入れなし"
"131199","131199KSSN000071","板橋区","131199KSLT000076","ほっぺるランド板橋徳丸","4","4歳","１次選考での希望者はすべて入園"
"131199","131199KSSN000952","板橋区","131199KSLT000076","ほっぺるランド板橋徳丸","5","5歳","１次選考での希望者はすべて入園"
"131199","131199KSSN000304","板橋区","131199KSLT000077","しらさぎ 保育園","0","0歳","63"
"131199","131199KSSN000446","板橋区","131199KSLT000077","しらさぎ 保育園","1","1歳","61"
"131199","131199KSSN000827","板橋区","131199KSLT000077","しらさぎ 保育園","2","2歳","62"
"131199","131199KSSN000578","板橋区","131199KSLT000077","しらさぎ 保育園","3","3歳先行","新規受入れなし"
"131199","131199KSSN001054","板橋区","131199KSLT000077","しらさぎ 保育園","3","3歳一般","新規受入れなし"
"131199","131199KSSN000105","板橋区","131199KSLT000077","しらさぎ 保育園","4","4歳","新規受入れなし"
"131199","131199KSSN000703","板橋区","131199KSLT000077","しらさぎ 保育園","5","5歳","新規受入れなし"
"131199","131199KSSN000305","板橋区","131199KSLT000078","うぃず成増保育園","0","0歳","61"
"131199","131199KSSN000447","板橋区","131199KSLT000078","うぃず成増保育園","1","1歳","61"
"131199","131199KSSN000828","板橋区","131199KSLT000078","うぃず成増保育園","2","2歳","64"
"131199","131199KSSN000579","板橋区","131199KSLT000078","うぃず成増保育園","3","3歳先行","62"
"131199","131199KSSN001055","板橋区","131199KSLT000078","うぃず成増保育園","3","3歳一般","新規受入れなし"
"131199","131199KSSN000106","板橋区","131199KSLT000078","うぃず成増保育園","4","4歳","新規受入れなし"
"131199","131199KSSN000704","板橋区","131199KSLT000078","うぃず成増保育園","5","5歳","新規受入れなし"
"131199","131199KSSN000306","板橋区","131199KSLT000079","まなびの森保育園下赤塚","0","0歳","63"
"131199","131199KSSN000448","板橋区","131199KSLT000079","まなびの森保育園下赤塚","1","1歳","61"
"131199","131199KSSN000829","板橋区","131199KSLT000079","まなびの森保育園下赤塚","2","2歳","65"
"131199","131199KSSN000580","板橋区","131199KSLT000079","まなびの森保育園下赤塚","3","3歳先行","58"
"131199","131199KSSN001056","板橋区","131199KSLT000079","まなびの森保育園下赤塚","3","3歳一般","新規受入れなし"
"131199","131199KSSN000107","板橋区","131199KSLT000079","まなびの森保育園下赤塚","4","4歳","新規受入れなし"
"131199","131199KSSN000705","板橋区","131199KSLT000079","まなびの森保育園下赤塚","5","5歳","新規受入れなし"
