階層コード,地域コード,地域,人口総数／平成16年5月１日,人口総数／平成16年4月１日,人口総数／平成15年5月１日,前月との比較／増減数,前月との比較／増減率（％）,前年同月との比較／増減数,前年同月との比較／増減率（％）
0,13000,総数,12489982,12441144,12393703,48838,0.39,96279,0.78
1,13100,区部,8466120,8435973,8405350,30147,0.36,60770,0.72
1,13200,市部,3932596,3914129,3896582,18467,0.47,36014,0.92
1,13300,郡部,61085,61089,61243,-4,-0.01,-158,-0.26
1,13350,島部,30181,29953,30528,228,0.76,-347,-1.14
,,,,,,,,,
住民基本台帳による世帯と人口_平成16年5月,,,,,,,,,
＜参考＞前月及び前年同月との比較,,,,,,,,,
地域階層（0:総数　1:区部・市部・郡部・島部）,,,,,,,,,
