階層コード,地域コード,地域,人口総数／平成16年6月１日,人口総数／平成16年5月１日,人口総数／平成15年6月１日,前月との比較／増減数,前月との比較／増減率（％）,前年同月との比較／増減数,前年同月との比較／増減率（％）
0,13000,総数,12500610,12489982,12402244,10628,0.09,98366,0.79
1,13100,区部,8473226,8466120,8410849,7106,0.08,62377,0.74
1,13200,市部,3936104,3932596,3899654,3508,0.09,36450,0.93
1,13300,郡部,61103,61085,61226,18,0.03,-123,-0.2
1,13350,島部,30177,30181,30515,-4,-0.01,-338,-1.11
,,,,,,,,,
住民基本台帳による世帯と人口_平成16年6月,,,,,,,,,
＜参考＞前月及び前年同月との比較,,,,,,,,,
地域階層（0:総数　1:区部・市部・郡部・島部）,,,,,,,,,
