階層コード,地域コード,地域,人口総数／平成16年7月１日,人口総数／平成16年6月１日,人口総数／平成15年7月１日,前月との比較／増減数,前月との比較／増減率（％）,前年同月との比較／増減数,前年同月との比較／増減率（％）
0,13000,総数,12508172,12500610,12407536,7562,0.06,100636,0.81
1,13100,区部,8478054,8473226,8414360,4828,0.06,63694,0.76
1,13200,市部,3938892,3936104,3901421,2788,0.07,37471,0.96
1,13300,郡部,61085,61103,61259,-18,-0.03,-174,-0.28
1,13350,島部,30141,30177,30496,-36,-0.12,-355,-1.16
,,,,,,,,,
住民基本台帳による世帯と人口_平成16年7月,,,,,,,,,
＜参考＞前月及び前年同月との比較,,,,,,,,,
地域階層（0:総数　1:区部・市部・郡部・島部）,,,,,,,,,
