階層コード,地域コード,地域,人口総数／平成16年2月１日,人口総数／平成16年1月１日,人口総数／平成15年2月１日,前月との比較／増減数,前月との比較／増減率（％）,前年同月との比較／増減数,前年同月との比較／増減率（％）
0,13000,総数,12429733,12429887,12339629,-154,0,90104,0.73
1,13100,区部,8425097,8425620,8368633,-523,-0.01,56464,0.67
1,13200,市部,3913012,3912575,3878667,437,0.01,34345,0.89
1,13300,郡部,61172,61220,61448,-48,-0.08,-276,-0.45
1,13350,島部,30452,30472,30881,-20,-0.07,-429,-1.39
,,,,,,,,,
住民基本台帳による世帯と人口_平成16年2月,,,,,,,,,
＜参考＞前月及び前年同月との比較,,,,,,,,,
地域階層（0:総数　1:区部・市部・郡部・島部）,,,,,,,,,
