階層コード,地域コード,地域,人口総数／平成16年9月１日,人口総数／平成16年8月１日,人口総数／平成15年9月１日,前月との比較／増減数,前月との比較／増減率（％）,前年同月との比較／増減数,前年同月との比較／増減率（％）
0,13000,総数,12501516,12502538,12414459,-1022,-0.01,87057,0.7
1,13100,区部,8470587,8472740,8417590,-2153,-0.03,52997,0.63
1,13200,市部,3939807,3938674,3905056,1133,0.03,34751,0.89
1,13300,郡部,60985,61006,61329,-21,-0.03,-344,-0.56
1,13350,島部,30137,30118,30484,19,0.06,-347,-1.14
,,,,,,,,,
住民基本台帳による世帯と人口_平成16年9月,,,,,,,,,
＜参考＞前月及び前年同月との比較,,,,,,,,,
地域階層（0:総数　1:区部・市部・郡部・島部）,,,,,,,,,
