階層コード,地域コード,地域,人口総数／平成16年8月１日,人口総数／平成16年7月１日,人口総数／平成15年8月１日,前月との比較／増減数,前月との比較／増減率（％）,前年同月との比較／増減数,前年同月との比較／増減率（％）
0,13000,総数,12502538,12508172,12410154,-5634,-0.05,92384,0.74
1,13100,区部,8472740,8478054,8416574,-5314,-0.06,56166,0.67
1,13200,市部,3938674,3938892,3901762,-218,-0.01,36912,0.95
1,13300,郡部,61006,61085,61327,-79,-0.13,-321,-0.52
1,13350,島部,30118,30141,30491,-23,-0.08,-373,-1.22
,,,,,,,,,
住民基本台帳による世帯と人口_平成16年8月,,,,,,,,,
＜参考＞前月及び前年同月との比較,,,,,,,,,
地域階層（0:総数　1:区部・市部・郡部・島部）,,,,,,,,,
