階層コード,地域コード,地域,人口総数／平成16年3月１日,人口総数／平成16年2月１日,人口総数／平成15年3月１日,前月との比較／増減数,前月との比較／増減率（％）,前年同月との比較／増減数,前年同月との比較／増減率（％）
0,13000,総数,12429580,12429733,12336022,-153,0,93558,0.76
1,13100,区部,8425513,8425097,8366127,416,0,59386,0.71
1,13200,市部,3912443,3913012,3877628,-569,-0.01,34815,0.9
1,13300,郡部,61184,61172,61399,12,0.02,-215,-0.35
1,13350,島部,30440,30452,30868,-12,-0.04,-428,-1.39
,,,,,,,,,
住民基本台帳による世帯と人口_平成16年3月,,,,,,,,,
＜参考＞前月及び前年同月との比較,,,,,,,,,
地域階層（0:総数　1:区部・市部・郡部・島部）,,,,,,,,,
