階層コード,地域コード,地域,人口総数／平成16年4月１日,人口総数／平成16年3月１日,人口総数／平成15年4月１日,前月との比較／増減数,前月との比較／増減率（％）,前年同月との比較／増減数,前年同月との比較／増減率（％）
0,13000,総数,12441144,12429580,12342328,11564,0.09,98816,0.8
1,13100,区部,8435973,8425513,8372556,10460,0.12,63417,0.76
1,13200,市部,3914129,3912443,3878189,1686,0.04,35940,0.93
1,13300,郡部,61089,61184,61297,-95,-0.16,-208,-0.34
1,13350,島部,29953,30440,30286,-487,-1.6,-333,-1.1
,,,,,,,,,
住民基本台帳による世帯と人口_平成16年4月,,,,,,,,,
＜参考＞前月及び前年同月との比較,,,,,,,,,
地域階層（0:総数　1:区部・市部・郡部・島部）,,,,,,,,,
